word,phonetic,pos,meaning,example,example_trans,image_url
barely,ˈbeəli,adv.,adv. 勉强地，仅仅，几乎不；刚刚，仅仅,,,
bargain,ˈbɑːɡən,n.,n. 便宜货，物美价廉的商品；协议，交易；v. 讨价还价，商议；adj. 廉价的，便宜的,,,
capable,ˈkeɪpəbl,adj.,adj. 有能力的，能干的；有潜力的，可以胜任的,,,
capacity,kəˈpæsəti,n.,n. 容量；能力；职位；身份；资格,,,
capital,ˈkæpɪtl,n.,n. 首都；省会；资本；资金；大写字母；adj. 首要的；主要的；重要的；极好的；一流的,,,
captive,ˈkæptɪv,adj.,adj. 被俘虏的，被监禁的；受控制的，受限制的；n. 俘虏，被监禁的人；受控制的人或动物,,,
capture,ˈkæptʃə(r),v.,v. 捕获，俘获；夺取，占领；捕捉（图像、声音等）；吸引（注意力、想象力等）；准确描述，表达；n. 捕获，俘获；捕捉（图像、声音等）,,,
career,kəˈrɪə(r),n.,n. 职业，事业；生涯，职业生涯；adj. 职业的；vi. 快速移动，飞奔,,,
careful,ˈkeəfl,adj.,adj. 小心的，谨慎的；仔细的，细心的；周到的，考虑周全的；慎重的，审慎的,,,
case,keɪs,n.,n. 情况，事例；箱子，盒子；病例；案件，案例；论点，理由；格（语法）,,,
cast,kɑːst,v.,v. 投、掷；抛（锚）；（光、影）投射；浇铸；为…选派演员；投（票）；丢弃；脱落；n. 演员表；全体演员；铸件；模子；石膏绷带,,,
casual,ˈkæʒuəl,adj.,adj. 随意的，非正式的；偶然的，碰巧的；漫不经心的，不在意的；临时的，非固定的；n. 便装，休闲装,,,
casualty,ˈkæʒuəlti,n.,n. 伤亡人员，受害者；事故，灾难；意外损失，损耗,,,
catch,kætʃ,v.,v. 抓住，捉住；赶上，追上；感染（疾病）；听清楚，听懂；理解，领会；陷入，遭遇；着火；n. 捕获物，捕获量；扣子，锁扣；圈套，陷阱；难题，缺陷,,,
category,ˈkætəɡəri,n.,n. 类别，种类；范畴，类型,,,
cater,ˈkeɪtə(r),v.,v. 提供饮食，承办宴席；迎合，满足,,,
cause,kɔːz,n.,n. 原因，起因；事业，目标；v. 引起，导致；使发生,,,
caution,ˈkɔːʃn,n.,n. 谨慎，小心；警告，告诫；v. 警告，告诫,,,
cautious,ˈkɔːʃəs,adj.,adj. 谨慎的，小心的；警惕的，提防的,,,
cease,siːs,v.,v. 停止，终止；n. 停止，终止,,,
celebrate,ˈselɪbreɪt,v.,v. 庆祝，庆贺；颂扬，赞美；举行宗教仪式,,,
celebrity,səˈlebrəti,n.,n. 名人，名流；著名；名声,,,
ceremony,ˈserəməni,n.,n. 仪式，典礼；礼节，礼仪,,,
certain,ˈsɜːtn,adj.,adj. 确定的，肯定的；某个，某些；必然的，必定的；特定的，特别的；pron. 某些人，某些事物,,,
certainty,ˈsɜːtənti,n.,n. 确定性，确实性；必然发生的事，确定的事物,,,
certificate,səˈtɪfɪkət,n.,n. 证书，证明书；文凭，学位证书；v. 证明，鉴定,,,
certify,ˈsɜːtɪfaɪ,v.,v. 证明，证实；颁发证书，发证；正式宣布，正式证明；认证，鉴定,,,
decline,dɪˈklaɪn,v.,v. 拒绝，谢绝；下降，衰退；n. 下降，衰退；倾斜，斜面,,,
decrease,dɪˈkriːs,v.,v. 减少，降低；递减，逐渐减少；n. 减少，减小,,,
decree,dɪˈkriː,n.,n. 法令，命令，政令；v. 命令，颁布，宣告,,,
deem,diːm,v.,v. 认为，视为，相信,,,
dedicate,ˈdedɪkeɪt,v.,v. 奉献，献身；把…用于；献给；为…举行落成典礼；为…举行奉献仪式,,,
deduce,dɪˈdjuːs,v.,v. 推断，推理,,,
deduct,dɪˈdʌkt,v.,v. 减去，扣除；推断，演绎,,,
fashion,ˈfæʃn,n.,n. 时尚，流行款式；方式，方法；v. 制作，塑造,,,
fashionable,ˈfæʃənəbl,adj.,adj. 时髦的，流行的；受欢迎的，流行的（指事物、想法等）,,,
favor,ˈfeɪvə(r),n.,n. 好意，恩惠；偏爱，青睐；赞同，支持；人情，帮助；v. 偏爱，喜欢；赞同，支持；有利于，有助于；优待，帮助,,,
favour,ˈfeɪvə(r),n.,n. 好意，善意；恩惠，帮助；偏爱，青睐；v. 偏爱，青睐；支持，赞成,,,
favorable,ˈfeɪvərəbl,adj.,adj. 有利的，有助于的；赞同的，赞成的；顺利的，良好的,,,
favourable,ˈfeɪvərəbl,adj.,adj. 有利的，有帮助的；赞同的，赞成的；良好的，有希望的,,,
favorite,ˈfeɪvərɪt,adj.,adj. 最喜爱的，最受欢迎的；n. 特别喜爱的人或物,,,
favourite,ˈfeɪvərɪt,adj.,adj. 最喜爱的，中意的；n. 特别喜爱的人或物,,,
sit,sɪt,v.,v. 坐，就座；停留，逗留；开会，举行会议；担任，任职,,,
site,saɪt,n.,n. 地点，位置；网站；v. 为...选址，使...坐落于,,,
situate,ˈsɪtʃueɪt,v.,v. 使坐落于，使位于；使处于（某种情况或环境中）,,,
situation,ˌsɪtʃuˈeɪʃn,n.,n. 情况，形势；处境，状况；地点，位置,,,
skeleton,ˈskelɪtən,n.,n. 骨骼，骨架；框架，纲要；骨瘦如柴的人或动物；adj. 骨骼的，骨架的；最基本的,,,
skeptical,ˈskeptɪkl,adj.,adj. 怀疑的，持怀疑态度的,,,
sceptical,ˈskeptɪkl,adj.,adj. 怀疑的，持怀疑态度的,,,
sketch,sketʃ,n.,n. 素描，草图；简述，概要；v. 素描，画素描；简述，概述,,,
patch,pætʃ,n.,n. 小块，小片；补丁，补片；一小片土地；一小段时间；眼罩；v. 修补，缝补；勉强应付；暂时解决；连接，接通,,,
patent,ˈpætnt,n.,n. 专利；专利权；adj. 专利的；明显的，公开的；v. 取得...的专利权,,,
pattern,ˈpætn,n.,n. 图案，花样；模式，方式；榜样，典范；v. 仿造，模仿,,,
pay,peɪ,v.,v. 支付，付款；给予（注意等）；值得；n. 工资，薪水,,,
payment,ˈpeɪmənt,n.,n. 支付，付款；支付的金额，付款额；报酬，酬劳,,,
peculiar,pɪˈkjuːliə(r),adj.,adj. 奇怪的，古怪的，不寻常的；特有的，独特的,,,
peer,pɪə(r),n.,n. 同龄人，同辈；贵族，同等地位的人；v. 仔细看，端详；隐约出现，露出,,,
per,pɜː(r),prep.,prep. 每，每一；按，按照,,,
perceive,pəˈsiːv,v.,v. 察觉，感觉到；理解，领悟；认为，视为,,,
percentage,pəˈsentɪdʒ,n.,n. 百分比，百分率；部分，份额,,,
perfect,ˈpɜːfɪkt,adj.,adj. 完美的，无瑕疵的；理想的，最合适的；完全的，彻底的；精确的，精准的；v. 使完善，使完美；n. 完成时（语法）,,,
rail,reɪl,n.,n. 铁轨，轨道；栏杆，扶手；秧鸡（一种水鸟）；v. 抱怨，斥责,,,
railroad,ˈreɪlrəʊd,n.,n. 铁路，铁道；v. 强迫（某人仓促行事），迫使（某人做某事）；用铁路运输,,,
railway,ˈreɪlweɪ,n.,n. 铁路，铁道,,,
raise,reɪz,v.,v. 举起，抬高；提高，增加；饲养，培育；筹集（资金）；提出（问题、异议等）；唤起，引起；n. 加薪，涨工资,,,
rally,ˈræli,n.,n. 集会，群众大会；（网球等）连续对打；v. 集合，召集；重新振作，恢复；反弹，回升（尤指股票价格、汇率等）,,,
random,ˈrændəm,adj.,adj. 随机的，任意的；胡乱的，无目的的；n. 随机选择；随意；adv. 胡乱地，随意地,,,
range,reɪndʒ,n.,n. 范围；幅度；区域；山脉；山峰；射程；距离；种类；系列；炉灶；灶具；v. 变动；变化；漫游；四处移动,,,
rank,ræŋk,n.,n. 等级，军衔；地位，身份；行列，队伍；adj. 茂盛的，疯长的；恶臭的，讨厌的；v. 排列，分等级；被列入...等级，被评为,,,
master,ˈmɑːstə(r),n.,n. 主人，雇主；男教师；能手，大师；硕士学位；主人，所有者；原件；v. 精通，掌握；克服，控制；adj. 主要的，主控的,,,
masterpiece,ˈmɑːstəpiːs,n.,n. 杰作，名著，代表作,,,
mate,meɪt,n.,n. 朋友，伙伴；配偶，伴侣；(动物的)配偶；配对物；v. 使配对，使交配；相配，相称,,,
material,məˈtɪəriəl,n.,n. 材料，原料；布料，织物；资料，素材；adj. 物质的，实体的；重要的，关键的,,,
mathematical,ˌmæθəˈmætɪkl,adj.,adj. 数学的，数学上的；精确的，严谨的,,,
mature,məˈtʃʊə(r),adj.,adj. 成熟的，长成的；成熟的，理智的；到期的，应支付的；v. 成熟，长成；到期,,,
maximum,ˈmæksɪməm,adj.,adj. 最大的，最高的；n. 最大量，最大限度，最大值,,,
mean,miːn,v.,v. 意味着，表示；打算，意欲；adj. 刻薄的，卑鄙的；吝啬的；平均的；n. 平均数；中庸；中间,,,
meaning,ˈmiːnɪŋ,n.,n. 含义，意思；重要性，意义；adj. 意味深长的，意义重大的,,,
means,miːnz,n.,n. 方法，手段；财富，经济能力；v. 意味着，表示,,,
meantime,ˈmiːntaɪm,n.,n. 期间，同时；adv. 同时，在此期间,,,
meanwhile,ˈmiːnwaɪl,adv.,adv. 同时，与此同时；在此期间，在这个时候；n. 其间，期间,,,
measure,ˈmeʒə(r),n.,n. 措施，办法；程度，范围；尺寸，量度；韵律，拍子；v. 测量，度量；估量，评估,,,
opening,ˈəʊpənɪŋ,n.,n. 开口，孔；空缺，职位空缺；开始，开端；开幕式；机会；adj. 开始的，开幕的；首次的,,,
opera,ˈɒpərə,n.,n. 歌剧；歌剧院；歌剧团,,,
operate,ˈɒpəreɪt,v.,v. 操作，运转；动手术；经营，管理；起作用，产生影响；运行，开展（业务）,,,
operation,ˌɒpəˈreɪʃn,n.,n. 手术；操作；运算；经营，运营；行动，活动；运作，运行；操作，运转,,,
operational,ˌɒpəˈreɪʃənl,adj.,adj. 可操作的，可运转的；可使用的，可运行的；运营的，经营的；操作性的，实际可行的,,,
operator,ˈɒpəreɪtə(r),n.,n. 操作员；接线员；经营者；运营商；算子；运算符,,,
opinion,əˈpɪnjən,n.,n. 意见，看法；观点，主张；舆论，民意,,,
opportunity,ˌɒpəˈtjuːnəti,n.,n. 机会，时机；良机，有利条件,,,
opponent,əˈpəʊnənt,n.,n. 对手，竞争者；反对者，敌手,,,
oppose,əˈpəʊz,v.,v. 反对，抵制；与...相对，与...对立,,,
opposite,ˈɒpəzɪt,adj.,adj. 相反的，对面的；n. 对立面，相反；prep. 在...对面；adv. 在对面,,,
oppress,əˈpres,v.,v. 压迫，压制；使感到沉重或压抑,,,
scope,skəʊp,n.,n. 范围，规模；机会，余地；眼界，视野；（望远镜等的）视野范围；v. 仔细看，审视,,,
score,skɔː,n.,n. 分数，得分；二十；乐谱；理由，缘由；账目；v. 得分，记分；为...配乐,,,
scorn,skɔːn,n.,n. 轻蔑，鄙视；v. 轻蔑，蔑视；拒绝，不屑做,,,
secure,sɪˈkjʊə(r),adj.,adj. 安全的，可靠的；有把握的，有信心的；v. 使安全，保护；获得，得到,,,
security,sɪˈkjʊərəti,n.,n. 安全，保障；证券，债券；担保物，抵押品；安全部门，保安人员,,,
see,siː,v.,v. 看见，看到；理解，明白；拜访，会见；看出，发现；确保，设法；考虑，思考；陪同，护送,,,
seek,siːk,v.,v. 寻找，搜寻；寻求，请求；企图，试图,,,
seem,siːm,v.,v. 似乎，好像；看来好像,,,
seemingly,ˈsiːmɪŋli,adv.,adv. 表面上看来，看似,,,
thrift,θrɪft,n.,n. 节俭；节约；节省；繁荣；兴旺；海石竹（植物）,,,
thrill,θrɪl,n.,n. 兴奋，激动；刺激，快感；v. 使兴奋，使激动；使颤抖，使毛骨悚然,,,
thrive,θraɪv,v.,v. 茁壮成长，兴旺发达；繁荣，兴盛；茁壮成长，蓬勃发展,,,
through,θruː,prep.,prep. 穿过，通过；从头到尾，自始至终；凭借，借助；adv. 从头到尾，完全地；adj. 直通的，贯穿的,,,
throughout,θruːˈaʊt,prep.,prep. 遍及，贯穿；adv. 到处，始终，自始至终,,,
tip,tɪp,n.,n. 尖端，末端；小费；提示，忠告；垃圾场；倾倒；v. 轻触，轻击；倾斜，倾倒；给小费；预言，预测,,,
title,ˈtaɪtl,n.,n. 标题；题目；头衔；职称；所有权；产权；v. 给...加标题；把...称为,,,
urban,ˈɜːbən,adj.,adj. 城市的，都市的；都市化的，城市化的,,,
urge,ɜːdʒ,v.,v. 敦促，催促；力劝，极力主张；n. 冲动，欲望,,,
urgent,ˈɜːdʒənt,adj.,adj. 紧急的，急迫的；迫切的，急需的,,,
utilize,ˈjuːtəlaɪz,v.,v. 利用，使用,,,
utilise,ˈjuːtəlaɪz,v.,v. 使用，利用,,,
utter,ˈʌtə(r),adj.,adj. 完全的，彻底的；v. 说，讲；发出（声音）,,,
wonder,ˈwʌndə(r),n.,n. 惊奇，惊讶；奇迹，奇观；v. 感到惊讶；想知道，琢磨；adj. 奇妙的，非凡的,,,
worship,ˈwɜːʃɪp,n.,n. 崇拜，敬仰；礼拜，做礼拜；v. 崇拜，敬仰；做礼拜,,,
worth,wɜːθ,adj.,adj. 值...的；相当于...的价值；n. 价值；重要性；prep. 值得；值...钱,,,
worthwhile,ˈwɜːθwaɪl,adj.,adj. 值得的，有价值的,,,
worthy,ˈwɜːði,adj.,adj. 值得的，应得的；有价值的，可敬的,,,
write,raɪt,v.,v. 写，书写；写作，创作；写信，写作；写下，记录；写作，创作（文学作品等）；撰写（正式文件）；开（支票、处方等）,,,
writer,ˈraɪtə(r),n.,n. 作家，写作者；作者,,,
abandon,əˈbændən,v.,v. 放弃，抛弃；放纵，沉湎于,,,
abide,əˈbaɪd,v.,v. 忍受，容忍；遵守，服从；持续，继续存在,,,
ability,əˈbɪləti,n.,n. 能力，才能；能力，才能；技能，本领,,,
able,ˈeɪbl,adj.,adj. 有能力的，能够的,,,
abnormal,æbˈnɔːml,adj.,adj. 不正常的，反常的；异常的，变态的；畸形的，反常的,,,
background,ˈbækɡraʊnd,n.,n. 背景；底色；衬托；出身；背景；经历；背景资料；背景知识；幕后；次要位置,,,
balance,ˈbæləns,n.,n. 平衡；均衡；余额；天平；秤；平衡能力；v. 使平衡；使均衡；权衡；结平；使收支平衡,,,
base,beɪs,n.,n. 基础，底部；根据地，基地；基本，基础；基数，基底；adj. 卑鄙的，下流的；v. 以...为基地；把...设在；以...为根据,,,
basement,ˈbeɪsmənt,n.,n. 地下室，地窖,,,
basic,ˈbeɪsɪk,adj.,adj. 基本的，基础的；最重要的，主要的；初级的，入门的；n. 基础，基本；要素，原理,,,
basis,ˈbeɪsɪs,n.,n. 基础，根据；基本原则，基本方法；根据，理由；基准,,,
calculate,ˈkælkjuleɪt,v.,v. 计算，核算；预测，推测；认为，考虑,,,
call,kɔːl,v.,v. 称呼；打电话；呼叫；召集；宣布；n. 电话；呼叫；号召；要求,,,
calm,kɑːm,adj.,adj. 平静的，镇定的；风平浪静的；n. 平静，镇定；v. 使平静，使镇定,,,
campaign,kæmˈpeɪn,n.,n. 运动，活动；战役，军事行动；竞选活动；v. 发起运动，参加竞选,,,
candidate,ˈkændɪdət,n.,n. 候选人，申请人；考生,,,
data,ˈdeɪtə,n.,n. 数据，资料；事实，信息,,,
database,ˈdeɪtəbeɪs,n.,n. 数据库,,,
date,deɪt,n.,n. 日期；约会；枣；v. 约会；确定...的年代,,,
dazzle,ˈdæz.əl,v.,v. 使眼花缭乱，使目眩；使印象深刻，使赞叹不已；n. 耀眼的光，炫目,,,
deal,diːl,n.,n. 数量；交易；协议；待遇；关系；v. 处理；应付；经营；发牌；分配,,,
dealer,ˈdiːlə(r),n.,n. 经销商，交易商；发牌人，庄家,,,
debate,dɪˈbeɪt,n.,n. 辩论，争论；讨论；（正式的）辩论会；v. 辩论，争论；仔细考虑,,,
decade,ˈdekeɪd,n.,n. 十年，十年期,,,
decide,dɪˈsaɪd,v.,v. 决定，下决心；裁决，判决；判定，决定,,,
decision,dɪˈsɪʒn,n.,n. 决定，决心；判断，裁决；果断，决断力,,,
decisive,dɪˈsaɪsɪv,adj.,adj. 果断的，决断的；决定性的，关键的,,,
decorate,ˈdekəreɪt,v.,v. 装饰，装点；布置；授予...荣誉；授勋给,,,
economic,ˌiːkəˈnɒmɪk,adj.,adj. 经济的，经济学的；经济上合算的，节约的,,,
economical,ˌiːkəˈnɒmɪkl,adj.,adj. 经济的，节约的；经济实惠的，划算的,,,
economics,ˌiːkəˈnɒmɪks,n.,n. 经济学；经济情况，经济因素,,,
economy,ɪˈkɒnəmi,n.,n. 经济；节约；经济体系；经济状况；节约；节省,,,
educate,ˈedʒukeɪt,v.,v. 教育，培养；教导，启发,,,
education,ˌedjuˈkeɪʃn,n.,n. 教育，教育事业；教育学；培养；训练,,,
effect,ɪˈfekt,n.,n. 结果，效果；影响；印象；效果（指电影、戏剧等）；v. 使发生，实现,,,
effective,ɪˈfektɪv,adj.,adj. 有效的，起作用的；实际的，事实上的；给人深刻印象的，有效率的,,,
efficient,ɪˈfɪʃnt,adj.,adj. 有效率的，高效的；（人）有能力的，能胜任的,,,
efficiency,ɪˈfɪʃnsi,n.,n. 效率，效能；效率，生产力；（机器、装置等的）效能，功效,,,
effort,ˈefət,n.,n. 努力，尽力；力气，精力；努力的结果，成就；尝试，企图,,,
fabric,ˈfæbrɪk,n.,n. 布料，织物；结构，构造；体系，体制,,,
