word,phonetic,pos,meaning,example,example_trans,image_url
atmosphere,'ætməsfɪə,,大气， 空气； 气氛， 环境 (n.),,,
decorate,'dekəreɪt,,装饰， 装潢， 修饰 (vt.),,,
electrician,ɪˌlek'trɪʃn,,电工， 电气技师 (n.),,,
occupation,ˌɒkju'peɪʃn,,占领， 占据； 职业； 从事的活动， 消遣 (n.),,,
tendency,'tendənsi,,趋向， 趋势， 倾向 (n.),,,
release,rɪ'liːs,,释放， 排放； 解除， 解脱； 放开， 松开； 发布； 发行 (n&vt.),,,
caption,'kæpʃn,,说明文字， 字幕 (n.),,,
hardy,'hɑːdi,,能吃苦耐劳的， 坚强的； 耐寒的 (adj.),,,
purify,'pjuərɪfaɪ,,使纯净， 提纯； 使纯洁 (vt.),,,
toll,təul,,敲 (v.)；过路费，过桥费；伤亡人数，损失 (n.),,,
variation,ˌveəri'eɪʃn,,变化， 变动， 变异； 变奏 (n.),,,
moral,'mɒrəl,,道德的，有道德的 (adj.)；品行， 道德规范； 寓意 (n.),,,
rig,rɪg,,操纵，垄断；给装配帆及索具；用临时替代材料迅速搭起 (vt.)；船桅的装置， 成套器械 (n.),,,
eject,i'dʒekt,,驱逐， 逐出； 喷射， 排出； 弹出 (vt.),,,
defect,'diːfekt,,变节， 叛变 (vi.)；缺点，缺陷，欠缺[dI'fekt] (n.),,,
reinforce,ˌriːɪn'fɔːs,,增强， 加强， 增援 (vt.),,,
casual,'kæʒuəl,,偶然的； 非正式的； 临时的， 不定期的； 漠不关心的， 冷淡的 (adj.),,,
slack,slæk,,懈怠， 懒散 (vi.)；懈怠的，马虎的；萧条的，清淡的，不活跃的；松的 (adj.)；松弛部分；宽松裤 (n.),,,
rim,rɪm,,边，缘 (n.)；环绕边缘 (vt.),,,
property,'prɒpəti,,财产， 所有物； 房产； 物业； 性质， 性能 (n.),,,
rip,rɪp,,扯破，撕坏 (v.)；裂口， 裂缝 (n.),,,
outbreak,'autbreɪk,,爆发， 突然发生 (n.),,,
manipulate,mə'nɪpjuleɪt,,操纵， 控制； 影响； 操作， 使用 (vt.),,,
similar,'sɪmələ,,相似的， 类似的 (adj.),,,
contradict,ˌkɒntrə'dɪkt,,反驳， 否认…的真实性； 与…发生矛盾， 与…抵触 (vt.),,,
melody,'melədi,,旋律， 曲调； 悦耳的音乐 (n.),,,
likelihood,'laɪklihud,,可能， 可能性 (n.),,,
converge,kən'vɜːdʒ,,会合， 互相靠拢； 聚集， 集中； 趋近 (vi.),,,
compose,kəm'pəuz,,组成， 构成； 创作， 为…谱曲； 使平静， 使镇静 (vt.),,,
catholic,'kæθlɪk,,[C-]天主教的；普遍的，广泛的 (adj.)；[C-]天主教徒 (n.),,,
partial,'pɑːʃl,,部分的； 不公平的； 偏爱的， 偏袒的 (adj.),,,
aid,eɪd,,帮助，救护；助手，辅助手段 (n.)；帮助， 援助 (vt.),,,
supersonic,ˌsuːpə'sɒnɪk,,超声的， 超音速的 (adj.),,,
optimism,'ɒptɪmɪzəm,,乐观， 乐观主义 (n.),,,
confident,'kɒnfɪdənt,,确信的， 肯定的； 自信的 (adj.),,,
retain,rɪ'teɪn,,保留， 保持 (vt.),,,
drastic,'dræstɪk,,严厉的， 极端的； 激烈的， 迅猛的 (adj.),,,
epoch,'iːpɒk,,时期， 时代 (n.),,,
saleable,'seɪləbl,,适合销售的 (adj.),,,
crew,kruː,,全体船员； 一队工作人员 (n.),,,
manufacturer,ˌmænju'fæktʃərə,,制造商， 制造厂 (n.),,,
defeat,dɪ'fiːt,,战胜， 挫败 (n&vt.),,,
valid,'vælɪd,,有效的， 正当的； 有根据的， 有理的 (adj.),,,
inertia,ɪ'nɜːʃə,,不活动， 惰性； 惯性 (n.),,,
encourage,ɪn'kʌrɪdʒ,,鼓励， 怂恿； 促进， 助长， 激发 (vt.),,,
vacuum,'vækjuəm,,收集； 用真空吸尘器打扫 (v.)；真空；真空吸尘器 (n.),,,
extravagant,ɪk'strævəgənt,,奢侈的； 过度的， 过分的， 放肆的 (adj.),,,
accommodate,ə'kɒmədeɪt,,容纳； 向…提供住处； 使适应， 顺应 (vt.),,,
bubble,'bʌbl,,冒泡， 起泡， 沸腾 (vi.)；泡，泡沫，水泡，气泡；幻想的计划 (n.),,,
morality,mə'ræləti,,道德， 道德性； 德行， 品行； 道德观， 道德规则 (n.),,,
yield,jiːld,,出产；让出，放弃；屈服，顺从；倒塌，垮掉 (v.)；产量 (n.),,,
electronic,ɪˌlek'trɒnɪk,,电子的 (adj.)；电子学； 电子设备 (n.),,,
transplant,træns'plɑːnt,,移栽，移种；移植；使迁移，使移居 (vt.)；移植 (n.),,,
terrace,'terəs,,排屋；地坪，草坪； (n.),,,
deficit,'defɪsɪt,,赤字， 亏空， 亏损 (n.),,,
sacred,'seɪkrɪd,,神圣的； 宗教的； 神圣不可侵犯的 (adj.),,,
cathedral,kə'θiːdrəl,,大教堂 (n.),,,
elegant,'elɪgənt,,优美的， 文雅的， 讲究的； 简练的， 简洁的 (adj.),,,
synthesis,'sɪnθəsɪs,,综合； 合成 (n.),,,
incidentally,ˌɪnsɪ'dentli,,顺便提及地， 顺便提一句 (adv.),,,
polar,'pəulə,,地极的， 近地极的； 磁极的； 正好相反的， 截然对立的 (adj.),,,
shark,ʃɑːk,,鲨鱼； 勒索者， 诈骗者， 放高利贷的人 (n.),,,
linger,'lɪŋgə,,继续逗留， 留恋徘徊， 继续存留； 缓慢消失 (vi.),,,
historian,hɪ'stɔːriən,,历史学家， 史学工作者 (n.),,,
cumulative,'kjuːmjələtɪv,,积累的， 渐增的 (adj.),,,
prototype,'prəutətaɪp,,原型 (n.),,,
overpass,'əuvəpɑːs,,天桥， 立交桥 (n.),,,
species,'spiːʃiːz,,种， 类 (n.),,,
slip,slɪp,,滑跤，滑落，溜；下降，跌落；悄悄放进 (v.)；疏漏， 差错 (n.),,,
temperament,'temprəmənt,,气质， 性格 (n.),,,
cite,saɪt,,引用， 引证； 传唤， 传讯； 表彰， 嘉奖 (vt.),,,
acquaintance,ə'kweɪntəns,,认识， 了解； 熟人 (n.),,,
moan,məun,,呻吟，呜咽；抱怨，发牢骚 (vi.)；抱怨 (vt.)；呻吟声， 呜咽声； 怨声， 牢骚 (n.),,,
quench,kwentʃ,,止； 扑灭 (vt.),,,
shed,ʃed,,脱落，脱去；流出，流下；发出，散发 (vt.)；棚， 小屋， 货棚 (n.),,,
spice,spaɪs,,香料，调味品；趣味，情趣，风味 (n.)；使增添趣味； 加香料于 (vt.),,,
rating,'reɪtɪŋ,,等级， 品级， 评定结果； 收视率， 收听率 (n.),,,
assertive,ə'sɜːtɪv,,断定的； 过分自信的 (adj.),,,
autonomous,ɔː'tɒnəməs,,自治的； 独立自主的 (adj.),,,
referee,ˌrefə'riː,,当裁判 (vi.)；裁判员；证明人，推荐人；仲裁者，调解者 (n.),,,
aerial,'eərɪəl,,飞机的，航空的；空中的，架空的 (adj.)；天线 (n.),,,
trial,'traɪəl,,试， 试验； 审判； 讨厌的人 (n.),,,
perception,pə'sepʃn,,感知， 觉察； 认识， 观念， 看法 (n.),,,
elapse,ɪ'læps,,消逝， 过去 (vi.),,,
symmetry,'sɪmətri,,对称； 匀称， 整齐 (n.),,,
visualize,'vɪʒuəlaɪz,,想象； 设想 (vt.),,,
reap,riːp,,收割， 收获； 获得， 得到 (vt.),,,
insect,'ɪnsekt,,昆虫， 虫 (n.),,,
presume,prɪ'zjuːm,,擅自行事 (vi.)；推测，假定，相信；冒昧，擅自；认定，推定 (vt.),,,
complement,'kɒmplɪmənt,,补充，互为补充的东西；编制名额；装备定额；补语['kɒmplɪm3nt] (n.)；补充， 与…相配 (vt.),,,
cable,'keɪbl,,缆，索，电缆，电报 (n.)；给… 发电报， 用电报传送 (vt.),,,
nasty,'nɑːsti,,令人讨厌的， 令人厌恶的； 难弄的， 困难的； 严重的， 恶劣的， 险恶的； 下流的， 道德败坏的 (adj.),,,
intense,ɪn'tens,,强烈的； 紧张的； 认真的； 热情的 (adj.),,,
border,'bɔːdə,,近似， 与…接壤 (vi.)；边，边缘，边界 (n.)；给…加上边，围；邻接 (vt.),,,
estate,ɪ'steɪt,,地产， 房地产 (n.),,,
articulate,ɑ:'tɪkjʊleɪt,,善于表达的， 发音清晰的； 表达得清楚有力的 (adj.)；明确有力地表达； 清楚地吐， 清晰地发 (vt.),,,
adhere,əd'hɪə,,黏附， 附着； 遵守； 坚持； 追随， 支持 (vi.),,,
expense,ɪk'spens,,花费， 消费， 费用； 开支， 业务费用 (n.),,,
traverse,trə'vɜːs,,横渡， 横越 (vt.),,,
rigorous,'rɪgərəs,,严密的， 缜密的； 严格的， 严厉的 (adj.),,,
yell,jel,,号叫， 叫喊 (n&vi.),,,
contemporary,kən'temprəri,,现代的， 当代的； 同时代的 (adj.),,,
tribe,traɪb,,部落； 族 (n.),,,
activate,'æktɪveɪt,,使活动起来； 使开始作用 (vt.),,,
mobilize,'məubəlaɪz,,动员起来 (vi.)；动员；调动，鼓动起 (vt.),,,
mock,mɒk,,嘲笑，嘲弄 (vi.)；模拟的， 演习的； 假的， 假装的 (adj.)；嘲笑，嘲弄；模仿 (vt.),,,
minibus,'mɪnibʌs,,小型公共汽车 (n.),,,
repetitive,rɪ'petətɪv,,重复的， 反复性的 (adj.),,,
gear,gɪə,,齿轮，传动装置，挡；用具，设备，衣服 (n.)；使适应， 使适合 (vt.),,,
facilitate,fə'sɪlɪteɪt,,使…变得容易， 使便利 (vt.),,,
precipitate,prɪ'sɪpɪteɪt,,使突然发生； 猛然抛下； 使沉淀 (v.),,,
endow,ɪn'dau,,资助， 捐赠； 给予， 赋予， 认为…具有某种特质 (vt.),,,
financial,faɪ'nænʃl,,财政的， 金融的 (adj.),,,
respective,rɪ'spektɪv,,各自的， 各个的， 分别的 (adj.),,,
quiver,'kwɪvə,,颤抖，发抖，抖动 (vi.)；颤抖， 抖动， 颤声 (n.),,,
slot,slɒt,,狭缝，狭槽；位置，空位 (n.)；把…放入狭长开口中； 把…纳入其中， 使有位置 (vt.),,,
harden,'hɑːdn,,变硬 (v.),,,
rot,rɒt,,腐烂，腐朽 (v.)；腐烂， 腐朽 (n.),,,
define,dɪ'faɪn,,给…下定义， 限定 (vt.),,,
predict,prɪ'dɪkt,,预言， 预告， 预测 (vt.),,,
dictate,dɪk'teɪt,,['dIkteIt] (v.)；口授； 命令， 规定， 要求 (n.),,,
memorize,'meməraɪz,,记住， 熟记 (vt.),,,
render,'rendə,,使得， 致使； 给予， 提供； 翻译 (vt.),,,
undermine,ˌʌndə'maɪn,,暗中破坏， 逐渐削弱； 侵蚀…的基础 (vt.),,,
subjective,səb'dʒektɪv,,主观的， 个人的 (adj.),,,
blossom,'blɒsəm,,开花； 发展， 长成 (vi.)；花 (n.),,,
radical,'rædɪkl,,根本的，基本的；激进的，激进派的 (adj.)；激进分子 (n.),,,
manifest,'mænɪfest,,明显的，显然的，明了的 (adj.)；显示， 表明， 证明； 使显现， 使显露 (vt.),,,
blunt,blʌnt,,钝的；率直的，直言不讳的 (adj.)；使迟钝； 使减弱； 使钝 (vt.),,,
endeavor,ɪn'devə,,努力， 尽力， 尝试 (n&v.),,,
relieve,rɪ'liːv,,使轻松， 使宽慰； 缓解， 减轻， 解除； 使得到调剂； 接替， 替下 (vt.),,,
quartz,kwɔːts,,石英 (n.),,,
air-conditioning,'eəkənˌdɪʃənɪŋ,,空调设备， 空调系统 (n.),,,
adjacent,ə'dʒeɪsnt,,邻近的， 毗连的 (adj.),,,
employment,ɪm'plɔɪmənt,,工作； 雇用； 使用 (n.),,,
transport,træn'spɔːt,,运输 (vt.)；运输， 运输工具 (n.),,,
specific,spə'sɪfɪk,,特有的；明确的；具体的 (adj.)；详情， 细节 (n.),,,
analogy,ə'nælədʒi,,比拟； 类比， 类推 (n.),,,
application,ˌæplɪ'keɪʃn,,申请， 申请书； 施用， 涂抹； 应用， 实施； 实用性 (n.),,,
productive,prə'dʌktɪv,,多产的， 富饶的； 富有成效的 (adj.),,,
prune,pruːn,,修剪， 修整； 删除， 削减 (vt.),,,
engage,ɪn'geɪdʒ,,使从事于， 聘用； 吸引， 占用； 使订婚 (vt.),,,
chord,kɔːd,,和弦， 和音； 弦， 心弦 (n.),,,
semester,sɪ'mestə,,学期 (n.),,,
strategy,'strætədʒi,,战略， 策略 (n.),,,
remainder,rɪ'meɪndə,,余下的部分， 剩下的人数 (n.),,,
hypothesis,haɪ'pɒθəsɪs,,假设， 假说， 前提 (n.),,,
revolve,rɪ'vɒlv,,旋转 (vi.),,,
collapse,kə'læps,,倒坍， 瓦解； 崩溃， 突然失败 (n&vi.),,,
territory,'terətri,,领土， 版图； 领域 (n.),,,
summon,'sʌmən,,召唤， 传唤； 鼓起， 振作； 召集， 召开 (vt.),,,
flare,fleə,,闪耀，烧旺；突发，突然发怒 (vi.)；闪光信号， 照明弹 (n.),,,
accurate,'ækjərət,,准确的， 正确无误的 (adj.),,,
legend,'ledʒənd,,传说， 传奇故事； 传奇人物 (n.),,,
maintain,meɪn'teɪn,,维持； 维修， 保养； 主张； 赡养 (vt.),,,
expertise,ˌekspɜː'tiːz,,专门知识， 专长 (n.),,,
bargain,'bɑːgən,,讨价还价 (vi.)；特价商品；协议，交易 (n.),,,
erect,ɪ'rekt,,竖直的， 挺直的 (adj.)；建造，使竖立 (vt.),,,
professional,prə'feʃənl,,职业的，专业的，专门的 (adj.)；自由职业者， 专业人员 (n.),,,
nil,nɪl,,无， 零 (n.),,,
identification,aɪˌdentɪfɪ'keɪʃn,,身份证明； 鉴定， 验明， 认出； 认同 (n.),,,
migrant,'maɪgrənt,,移居者， 移民； 候鸟， 迁移动物 (n.),,,
protein,'prəutiːn,,蛋白质 (n.),,,
annual,'ænjuəl,,每年的，一年一次的 (adj.)；年报， 年鉴； 一年生的植物 (n.),,,
exclusive,ɪk'skluːsɪv,,奢华的，高级的；独有的；排斥的；不包括…的 (adj.)；独家新闻 (n.),,,
repertoire,'repətwɑː,,全部节目 (n.),,,
poverty,'pɒvəti,,贫穷， 贫困 (n.),,,
resort,rɪ'zɔːt,,求助，凭借，诉诸 (vi.)；求助， 凭借， 诉诸； 求助的对象， 采用的手段； 常去之地， 胜地 (n.),,,
testify,'testɪfaɪ,,作证，证明；表明，说明 (vi.)；作证， 证明 (vt.),,,
pearl,pɜːl,,珍珠； 珠状物； 珍品 (n.),,,
conclusive,kən'kluːsɪv,,确实的； 最后的； 决定性的 (adj.),,,
margin,'mɑːdʒɪn,,页边空白； 差数， 差额； 余地； 边缘 (n.),,,
apt,æpt,,易于…的， 有…倾向的； 恰当的， 适宜的； 聪明的， 反应敏捷的 (adj.),,,
remain,rɪ'meɪn,,剩下，余留，保持；仍然是 (vi.)；残余； 残骸； 遗迹 (n.),,,
pregnancy,'pregnənsi,,怀孕 (n.),,,
shabby,'ʃæbi,,破旧的， 衣衫褴褛的； 卑鄙的； 不公正的 (adj.),,,
toss,tɒs,,掷钱币来决定；翻来覆去 (vi.)；扔，抛，掷；猛抬；拌；掷；使摇动，使颠簸 (vt.)；掷钱币来决定； 猛抬头 (n.),,,
demand,dɪ'mɑːnd,,要求，需要；询问 (vt.)；要求， 需要 (n.),,,
reel,riːl,,摇摇晃晃地移动，蹒跚；眩晕，发昏 (vi.)；卷轴，卷筒，卷盘 (n.)；卷， 绕 (vt.),,,
pathetic,pə'θetɪk,,差劲的， 令人生厌的； 引起怜悯的， 可怜的， 可悲的 (adj.),,,
dissipate,'dɪsɪpeɪt,,消散，消失 (vi.)；使消散， 使消失； 浪费， 挥霍 (vt.),,,
flask,flɑːsk,,长颈瓶， 酒瓶， 烧瓶 (n.),,,
accuse,ə'kjuːz,,指责， 归咎于 (vt.),,,
disturbance,dɪ'stɜːbəns,,扰乱， 打扰； 骚乱， 混乱； 心神不安， 烦恼 (n.),,,
visceral,'vɪsərəl,,内脏的， 腑脏的； 出自内心的， 发自肺腑的 (adj.),,,
simultaneous,ˌsɪml'teɪniəs,,同时发生的， 同时存在的； 同步的， 一齐的 (adj.),,,
instructional,ɪn'strʌkʃənl,,指导的， 教育的 (adj.),,,
guarantee,ˌgærən'tiː,,保证，担保物 (n.)；保证， 担保 (vt.),,,
odor,'əudə,,气味 (n.),,,
predecessor,'priːdɪsesə,,前任， 前辈； 原有事物， 前身 (n.),,,
acquire,ə'kwaɪə,,取得， 获得； 学到 (vt.),,,
literal,'lɪtərəl,,照字面的， 原义的； 逐字的 (adj.),,,
notion,'nəuʃn,,概念， 观念； 意图， 想法， 念头 (n.),,,
default,dɪ'fɔːlt,,不履行义务， 拖欠 (v.)；违约，拖欠；弃权；预设，缺省 (n.),,,
arc,ɑːk,,弧形； 弧； 电弧， 弧光 (n.),,,
beverage,'bevərɪdʒ,,饮料 (n.),,,
captive,'kæptɪv,,被俘虏的，被捕获的 (adj.)；俘虏 (n.),,,
insane,ɪn'seɪn,,极蠢的， 荒唐的； 精神病的， 精神失常的， 疯狂的 (adj.),,,
attribute,ə'trɪbjuːt,,把…归因于 (vt.)；属性 (n.),,,
cemetery,'semətri,,墓地， 公墓 (n.),,,
genetic,dʒə'netɪk,,遗传的 (adj.)；[-s]遗传学 (n.),,,
stitch,stɪtʃ,,缝， 绣 (v.)；一针，线迹；缝法，针法，编结法；突然剧痛 (n.),,,
triumph,'traɪʌmf,,成功 (vi.)；凯旋，胜利 (n.),,,
vice,vaɪs,,罪恶， 恶习， 缺点； 虎钳 (n.),,,
detection,dɪ'tekʃn,,察觉， 发觉； 侦查， 探测 (n.),,,
bowel,'bauəl,,肠； 内部， 深处 (n.),,,
arouse,ə'rauz,,引起； 唤起， 唤醒 (vt.),,,
optimum,'ɒptɪməm,,最合适的， 最优的， 最佳的 (adj.),,,
suppress,sə'pres,,压制， 镇压； 禁止发表， 查禁； 抑制， 忍住； 阻止…的生长 (vt.),,,
pudding,'pudɪŋ,,布丁 (n.),,,
wrinkle,'rɪŋkl,,起皱纹 (v.)；皱纹 (n.),,,
consensus,kən'sensəs,,一致， 一致同意 (n.),,,
boring,'bɔːrɪŋ,,令人厌烦的， 乏味的， 无聊的 (adj.),,,
classic,'klæsɪk,,最优秀的，典型的，标准的；传统式样的，典雅的 (adj.)；文学名著，经典作品，杰作；优秀的典范； (n.),,,
supervise,'suːpəvaɪz,,监督， 管理， 指导 (v.),,,
gossip,'gɒsɪp,,传播流言蜚语 (vi.)；流言蜚语；爱说长道短的人 (n.),,,
describe,dɪ'skraɪb,,形容， 描写； 画出 (vt.),,,
dilemma,dɪ'lemə,,窘境， 困境 (n.),,,
engagement,ɪn'geɪdʒmənt,,订婚， 婚约； 约会 (n.),,,
wealthy,'welθi,,富的， 富裕的 (adj.),,,
slum,slʌm,,贫民窟 (n.),,,
foam,fəum,,起泡沫， 吐白沫 (vi.)；泡沫；泡沫材料，泡沫状物 (n.),,,
disregard,ˌdɪsrɪ'gɑːd,,不理会，漠视 (vt.)；忽视， 漠视 (n.),,,
administration,ədˌmɪnɪs'treɪʃn,,管理； 管理部门， 行政机关； 实行， 执行 (n.),,,
occasional,ə'keɪʒənl,,偶尔的， 间或发生的 (adj.),,,
dwell,dwel,,居住 (vi.),,,
incorporate,ɪn'kɔːpəreɪt,,包含； 加上， 吸收； 把…合并， 使并入 (vt.),,,
debate,dɪ'beɪt,,争论， 辩论 (n&v.),,,
extinguish,ɪk'stɪŋgwɪʃ,,熄灭， 扑灭； 使消亡， 使破灭 (vt.),,,
vulnerable,'vʌlnərəbl,,易受伤的， 脆弱的； 易受攻击的， 难防御的 (adj.),,,
furniture,'fɜːnɪtʃə,,家具 (n.),,,
segment,'segmənt,,部分， 片段； 瓣 (n.),,,
counterpart,'kauntəpɑːt,,与对方地位相当的人， 与另一方作用相当的物 (n.),,,
preach,priːtʃ,,布道， 说教 (vi.)；宣讲，布道；竭力鼓吹，宣传 (vt.),,,
flank,flæŋk,,肋，肋腹，侧边；侧翼 (n.)；位于…的侧面 (vt.),,,
donate,dəu'neɪt,,捐赠， 赠送 (vt.),,,
pendulum,'pendjələm,,摆， 钟摆； 摇摆不定的事态 (n.),,,
defiance,dɪ'faɪəns,,违抗； 藐视 (n.),,,
sovereign,'sɒvrɪn,,拥有最高统治权的， 至高无上的； 具有独立主权的 (adj.)；君主，元首 (n.),,,
cater,'keɪtə,,满足需要， 迎合； 提供饮食及服务， 承办酒席 (vi.),,,
attractive,ə'træktɪv,,有吸引力的， 引起注意的 (adj.),,,
significant,sɪg'nɪfɪkənt,,相当数量的； 重要的， 意义重大的， 意味深长的 (adj.),,,
duplicate,ˈdjuːplɪkeɪt,,完全一样的， 复制的 (adj.)；完全一样的东西，复制品 (n.)；复制， 复印； 重复 (vt.),,,
bleed,bliːd,,出血，流血；泌脂 (vi.)；勒索…的钱 (vt.),,,
rein,reɪn,,缰绳 (n.)；勒缰使停步； 控制， 约束 (vt.),,,
decrease,'dɪkriːs,,减少 (v.)；[dI'kriːs] (n.),,,
flutter,'flʌtə,,振翼，拍翅而飞；飘动，飘扬；快速跳动 (vi.)；紧张， 激动不安 (n.),,,
volunteer,vɒlən'tɪə,,自愿； 自愿提供； 志愿 (v.)；志愿者；志愿兵 (n.),,,
overlap,əʊvə'læp,,部分重叠； 部分相同 (v.)；重叠， 重叠的部分 (n.),,,
materialism,mə'tɪəriəlɪzəm,,唯物主义 (n.),,,
installment,ɪn'stɔːlmənt,,分期付款， 分期交付； 部分 (n.),,,
mourn,mɔːn,,哀悼； 感到痛心 (v.),,,
cane,keɪn,,手杖； 茎 (n.),,,
trifle,'traɪfl,,嘲笑； 轻视 (vi.)；琐事，小事，无价值的东西 (n.),,,
migrate,maɪ'greɪt,,迁徙， 移栖； 移居， 迁移 (vi.),,,
Easter,'iːstə,,复活节 (n.),,,
submit,səb'mɪt,,屈从， 听从； 忍受； 甘心 (vi.)；屈从，听从，服从；呈送，提交；主张，建议 (vt.),,,
novelty,'nɒvlti,,新奇事物； 新奇， 新奇感， 新奇性； 新颖小巧而廉价的物品 (n.),,,
occupy,'ɒkjupaɪ,,占领； 占； 占有 (vt.),,,
string,strɪŋ,,线， 细绳； 一串， 一行 (n.),,,
boom,buːm,,激增， 繁荣， 迅速发展； 发出隆隆声 (vi.)；激增，繁荣，迅速发展；隆隆声，嗡嗡声 (n.),,,
absence,'æbsəns,,缺席， 不在； 缺席的时间， 外出期； 缺乏， 不存在 (n.),,,
abolish,ə'bɒlɪʃ,,彻底废除， 废止 (vt.),,,
attract,ə'trækt,,吸引， 引起…注意 (vt.),,,
cautious,'kɔːʃəs,,十分小心的， 谨慎的 (adj.),,,
snatch,snætʃ,,一把抓住 (vi.)；夺，夺走，抢走；一下子拉，一把抓住；抓住机会做，抽空做 (vt.)；片断 (n.),,,
blink,blɪŋk,,眨眼睛；闪亮，闪烁 (vi.)；眨眼睛； 一瞬间 (n.),,,
summit,'sʌmɪt,,最高点， 峰顶； 最高级会议 (n.),,,
perfume,'pɜːfjuːm,,香水，香料，香气 (n.)；使充满芳香； 洒香水于 (vt.),,,
magnify,'mægnɪfaɪ,,放大， 扩大； 夸大， 夸张 (vt.),,,
redundant,rɪ'dʌndənt,,多余的， 过剩的 (adj.),,,
situated,'sɪtʃueɪtɪd,,位于…的， 坐落在…的； 处于…境地的 (adj.),,,
recession,rɪ'seʃn,,衰退， 衰退期 (n.),,,
doubtless,'dautləs,,无疑地， 肯定地 (adv.),,,
negative,'negətɪv,,否定的，消极的；负的，阴性的 (adj.)；负片， 底片； 负数 (n.),,,
impose,ɪm'pəuz,,把…强加； 征 (vt.),,,
statement,'steɪtmənt,,陈述， 声明； 结算单， 报表 (n.),,,
trademark,'treɪdmɑːk,,商标， 牌号； 特征， 标记 (n.),,,
factor,'fæktə,,因素， 因子； 系数 (n.),,,
analogous,ə'næləgəs,,类似的， 相似的； 可比拟的 (adj.),,,
substance,'sʌbstəns,,物质； 实质； 大意， 要旨； 根据， 理由 (n.),,,
complexion,kəm'plekʃn,,肤色， 面色； 局面； 性质 (n.),,,
continuity,ˌkɒntɪ'njuːəti,,连续， 持续 (n.),,,
sculpture,'skʌlptʃə,,雕刻， 雕塑； 雕刻作品， 雕塑品 (n.),,,
target,'tɑːgɪt,,靶， 标的， 目标 (n.),,,
momentum,mə'mentəm,,动力， 冲力， 势头； 动量 (n.),,,
wax,wæks,,蜡，蜂蜡 (n.)；给…上蜡 (vt.),,,
sensation,sen'seɪʃn,,感觉能力； 感觉， 知觉； 轰动， 引起轰动的事件 (n.),,,
urban,'ɜːbən,,都市的， 住在都市的 (adj.),,,
furthermore,ˌfɜːðə'mɔː,,而且， 此外 (adv.),,,
timely,'taɪmli,,及时的， 适时的 (adj.),,,
cape,keɪp,,斗篷， 披肩； 海角， 岬 (n.),,,
discard,dɪs'kɑːd,,丢弃， 抛弃， 遗弃 (vt.),,,
delicate,'delɪkət,,纤细的； 易碎的； 微妙的； 精美的 (adj.),,,
rebel,'rebl,,反叛， 造反； 反对， 不服从 (vi.)；反叛分子，反对者 (n.),,,
subsidy,'sʌbsədi,,津贴， 补助金 (n.),,,
bounce,bauns,,弹起，反弹，颠跳 (v.)；弹， 反弹 (n.),,,
obscene,əb'siːn,,淫秽的， 下流的； 可憎的， 可恶的 (adj.),,,
tissue,'tɪʃuː,,组织； 薄绢， 薄纸， 手巾纸 (n.),,,
Thanksgiving,ˌθæŋks'gɪvɪŋ,,感恩节 (n.),,,
proficiency,prə'fɪʃnsi,,熟练， 精通 (n.),,,
modest,'mɒdɪst,,谦虚的； 适中的； 羞怯的 (adj.),,,
cast,kɑːst,,投，扔，抛；浇铸 (vt.)；演员表， 全体演员； 石膏绷带； 铸型， 铸件； 投， 抛 (n.),,,
vocational,vəu'keɪʃənl,,职业的， 业务的 (adj.),,,
crush,krʌʃ,,压碎， 碾碎， 镇压 (vt.),,,
hatred,'heɪtrɪd,,憎恶， 憎恨， 仇恨 (n.),,,
slice,slaɪs,,薄片，切片，部分 (n.)；切， 削， 剁 (vt.),,,
electron,ɪ'lektrɒn,,电子 (n.),,,
embed,ɪm'bed,,把…嵌入， 扎牢； 使深留脑中 (vt.),,,
incline,'ɪnklaɪn,,斜坡[In'klaIn] (n.)；使倾斜 (vt.),,,
elevate,'elɪveɪt,,提升…的职位， 提高， 改善； 使情绪高昂； 举起， 使上升 (vt.),,,
designate,'dezɪgneɪt,,指派， 委任； 标出； 把…定名为 (vt.),,,
promising,'prɒmɪsɪŋ,,有希望的， 有前途的 (adj.),,,
slick,slɪk,,圆滑的， 口齿伶俐的； 精巧的， 巧妙的， 灵巧的； 光滑的， 滑溜的 (adj.),,,
practicable,'præktɪkəbl,,可行的， 适用的 (adj.),,,
item,'aɪtəm,,条， 条款 (n.),,,
counsel,'kaunsl,,律师，法律顾问；忠告，劝告 (n.)；劝告， 提议 (vt.),,,
canvas,'kænvəs,,帆布； 帆布画布， 油画 (n.),,,
superintendent,ˌsuːpərɪn'tendənt,,主管人， 监管人， 负责人； 警长 (n.),,,
probability,ˌprɒbə'bɪləti,,可能性， 可能发生的事； 概率 (n.),,,
contention,kən'tenʃn,,论点； 争论， 争辩 (n.),,,
lofty,'lɒfti,,高傲的， 傲慢的； 崇高的， 高尚的； 高耸的， 极高的 (adj.),,,
explicit,ɪk'splɪsɪt,,详述的， 明确的， 明晰的； 直言的， 露骨的 (adj.),,,
rely,rɪ'laɪ,,依靠， 依赖； 信赖， 指望 (vi.),,,
slide,slaɪd,,滑；悄悄地移动 (v.)；滑动； 滑道， 滑面； 幻灯片 (n.),,,
utilize,'juːtəlaɪz,,利用 (vt.),,,
sticky,'stɪki,,黏性的， 胶粘的； 湿热的 (adj.),,,
prevail,prɪ'veɪl,,流行， 盛行 (vi.),,,
excessive,ɪk'sesɪv,,过多的， 极度的 (adj.),,,
