word,kana,pos,meaning,example,example_trans,image_url
埋蔵,まいぞう,,埋藏的财产，宝库,,,
決意,けつい,,决定，确定,,,
海運,かいうん,,海运、海运,,,
駄作,ださく,,工作差，垃圾,,,
浅ましい,あさましい,,可怜的、悲惨的、可耻的、卑鄙的、卑鄙的、卑鄙的,,,
祝賀,しゅくが,,庆祝，恭喜,,,
国連,こくれん,,联合国、联合国,,,
手数,てすう,,移动次数，麻烦,,,
観点,かんてん,,观点,,,
図々しい,しいずうずうしい,,无耻，无耻,,,
ヤング,ヤング,,年轻,,,
裁く,さばく,,来判断,,,
御手洗い,ごてあらい,,卫生间、洗手间、盥洗室、浴室（英文）,,,
化石,かせき,,化石， 石化， 化石化,,,
一心,いっしん,,一心一意，全心全意，全心全意,,,
突破,とっぱ,,突破、突破、渗透,,,
並列,へいれつ,,排列， 平行， 并排,,,
購買,こうばい,,购买，购买,,,
やり遂げる,やりとげる,,完成,,,
フォーム,フォーム,,泡沫， 形式,,,
真ん中,まんなか,,中途、中途、中途,,,
雇用,こよう,,就业（长期）、雇用,,,
退ける,しりぞける,,击退，驱赶,,,
冊,さつ,,图书柜台,,,
強制,きょうせい,,义务、胁迫、强迫、强制,,,
勇敢,ゆうかん,,勇敢、英雄主义、英勇,,,
施設,しせつ,,机构、机构、设施、（军队）工程师,,,
人柄,ひとがら,,性格，性格，个人外表，绅士风度,,,
肝心,かんじん,,基本、基本、关键、重要、主要,,,
原則,げんそく,,原则，一般规则,,,
抗争,こうそう,,争议、抵制,,,
権力,けんりょく,,权力、权威、影响力,,,
状,じょう,,形状,,,
アワー,アワー,,小时,,,
経費,けいひ,,费用、成本、支出,,,
得点,とくてん,,得分、得分、获得的分数、跑步,,,
回収,かいしゅう,,收集、回收,,,
用件,ようけん,,商,,,
やっ付ける,やっつける,,打败,,,
収支,しゅうし,,收入和支出,,,
対立,たいりつ,,对抗、对立、对抗,,,
為さる,なさる,,去做,,,
企画,きかく,,规划， 项目,,,
漏れる,もれる,,泄漏，逃避，通过，闪耀，过滤，被省略,,,
経緯,けいい,,1. 细节，整个故事，事件的顺序，细节，它是如何开始的，事情是如何发展的， 2.c,,,
率直,そっちょく,,坦率、坦率、豁达,,,
不明,ふめい,,未知、晦涩、模糊、不确定、模棱两可、无知、缺乏智慧、匿名、身份不明,,,
混む,こむ,,拥挤,,,
整然,せいぜん,,有序、有规律、井井有条、修剪整齐、准确,,,
人情,にんじょう,,人性、同理心、善良、同情心、人性、常识、习俗和礼仪,,,
装備,そうび,,设备,,,
幕,まく,,帷幕、彩旗、表演（在剧中）,,,
進行,しんこう,,进展,,,
生身,なまみ,,活生生的血肉之躯，快,,,
同意,どうい,,同意、同意、相同含义、相同意见、批准,,,
簡素,かんそ,,简单，朴素,,,
移民,いみん,,移民， 移民， 移民， 移民,,,
折衷,せっちゅう,,妥协、交叉、融合、折衷主义,,,
言い訳,いいわけ,,借口，解释,,,
適応,てきおう,,适应、适应、顺从,,,
様式,ようしき,,风格， 形式， 图案,,,
嗚呼,ああ,,啊！，哦！，唉！,,,
講習,こうしゅう,,短期课程，培训,,,
ジャズ,ジャズ,,爵士乐,,,
例え,たとえ,,例子，即使，如果，虽然,,,
減少,げんしょう,,减少，减少，下降,,,
怒り,いかり,,愤怒，仇恨,,,
呆然,ぼうぜん,,目瞪口呆，惊讶不已，茫然愕愣,,,
弾む,はずむ,,去春天，去束缚，去蹦蹦跳跳，去刺激，去鼓励，去活泼，去犒劳自己，去,,,
躊躇う,ためらう,,犹豫不决,,,
確立,かくりつ,,建立,,,
雌,めす,,雌性（动物）,,,
原点,げんてん,,起点（坐标）、起点,,,
廃れる,すたれる,,停止使用，变得过时，消亡，过时,,,
破裂,はれつ,,爆炸、破裂、折断,,,
すんなり,すんなり,,无异议通过，苗条，苗条,,,
預金,よきん,,存款、银行账户,,,
本能,ほんのう,,本能,,,
税務署,ぜいむしょ,,税务局,,,
基金,ききん,,基金、基金会,,,
何より,なにより,,最，最好,,,
真心,まごころ,,真诚、敬业,,,
下火,したび,,燃烧低，减弱，衰落,,,
匹,ひき,,头、小动物柜台、布卷,,,
損失,そんしつ,,损失,,,
兵器,へいき,,武器， 武器， 法令,,,
反り,そり,,翘曲， 曲率， 曲线， 拱形,,,
恵む,めぐむ,,祝福，怜悯,,,
可愛がる,かわいがる,,去爱，去深情,,,
手回し,てまわし,,准备、安排,,,
タワー,タワー,,塔,,,
清々しい,しいすがすがしい,,清新、清爽,,,
結び付き,むすびつき,,连接， 关系,,,
取り寄せる,とりよせる,,订购，送走,,,
漏らす,もらす,,让泄漏，揭示,,,
軌道,きどう,,轨道， 铁轨,,,
途中,とちゅう,,在途中，在途中,,,
戦災,せんさい,,战争损失,,,
軽減,けいげん,,减少,,,
農耕,のうこう,,农业， 农业,,,
残金,ざんきん,,剩余资金,,,
終わる,おわる,,完成，关闭,,,
自主,じしゅ,,独立性、自主性,,,
でかい,でかい,,巨大,,,
清らか,きよらか,,干净、纯洁、贞洁,,,
模倣,もほう,,模仿、临摹,,,
所持,しょじ,,占有，拥有,,,
碌な,ろくな,,满意，体面,,,
且つ,かつ,,然而，以及,,,
合間,あいま,,间隔,,,
家計,かけい,,家庭经济、家庭财务,,,
煙たい,けむたい,,烟熏味，感觉很尴尬,,,
視察,しさつ,,检查、观察,,,
手元,てもと,,在手，在手，在家里,,,
自覚,じかく,,傻笑,,,
否決,ひけつ,,拒绝、否定、否决,,,
哉,かな,,问号,,,
天井,てんじょう,,天花板， 天花板价格,,,
見舞,みまい,,询问、慰问、关切,,,
墓地,ぼち,,墓地， 墓地,,,
末,すえ,,顶端，尖端,,,
本文,ほんぶん,,正文（文件）、正文（信函）,,,
均衡,きんこう,,平衡，平衡,,,
歯磨,はみがき,,牙膏、牙膏,,,
弱める,よわめる,,减弱,,,
嬢,じょう,,少女,,,
備わる,そなわる,,被装备，被赋予，拥有，成为其中，成为其中之一，被拥有,,,
破損,はそん,,损伤,,,
げっそり,げっそり,,心灰意冷，减肥,,,
受け継ぐ,うけつぐ,,继承，成功，接管,,,
運賃,うんちん,,运费、运费、票价,,,
身なり,みなり,,个人形象,,,
民宿,みんしゅく,,为旅行者提供住宿的私人住宅,,,
募金,ぼきん,,筹款、募集资金,,,
覚え,おぼえ,,记忆、感觉、经验,,,
代わる,かわる,,取而代之、以解脱、被替代、被交换、换位、取,,,
為来り,ためきたり,,海关,,,
ローマ字,ローマじ,,罗马化， 罗马字母,,,
マーク,マーク,,马克,,,
連ねる,つらねる,,链接、加入、组合,,,
仰ぐ,あおぐ,,仰望、尊重、依赖、祈求、寻求、崇敬、喝、取,,,
さん,さん,,先生或夫人,,,
些事,さじ,,小事或小事，小事,,,
還暦,かんれき,,60岁生日,,,
割り込む,わりこむ,,切入，把自己推进去，把自己楔进去，用肌肉去，打断，打扰,,,
垢,あか,,污垢、污秽,,,
詳細,しょうさい,,细节，细节,,,
揶揄う,やゆう,,嘲笑，戏弄，开玩笑，取笑,,,
収益,しゅうえき,,收益、收益、回报,,,
裂ける,さける,,分裂，撕裂，爆裂,,,
緩和,かんわ,,救济、缓解,,,
しくじる,しくじる,,失败，失败，失误,,,
取り替え,とりかえ,,掉期， 交换,,,
ゼリー,ゼリー,,1. 果冻， 2.杰瑞,,,
天,てん,,天上， 帝国,,,
描写,びょうしゃ,,描写、描述、刻画,,,
根底,こんてい,,根， 基础， 基础,,,
ふんだん,ふんだん,,丰富、丰富、奢华,,,
豊作,ほうさく,,丰收，丰收,,,
病,やまい,,疾病，疾病,,,
揉める,もめる,,不同意，争执,,,
尿,にょう,,尿,,,
制服,せいふく,,均匀,,,
定年,ていねん,,退休年龄,,,
悲鳴,ひめい,,尖叫，尖叫,,,
点線,てんせん,,虚线、穿孔线,,,
下がる,さがる,,垂下，减弱，退缩，跌倒，后退,,,
況して,まして,,还有更多，更少（带否定动词），更不用说了，更不用说了,,,
滅ぼす,ほろぼす,,摧毁，推翻，破坏，毁灭,,,
脈,みゃく,,脉冲,,,
宮殿,きゅうでん,,宫殿,,,
サイクル,サイクル,,周期,,,
清濁,せいだく,,善与恶，纯洁与不纯洁,,,
認める,みとめる,,写起来,,,
覆面,ふくめん,,面具， 面纱， 伪装,,,
無意味,むいみ,,胡说八道，毫无意义,,,
養護,ようご,,保护， 护理， 保护性护理,,,
受け付ける,うけつける,,被接受，接受（申请）,,,
用法,ようほう,,使用说明、使用规则,,,
遮る,さえぎる,,打断、拦截、阻挠,,,
相変わらず,あいかわらず,,一如既往，一如既往，一样,,,
護衛,ごえい,,警卫， 护航， 护送,,,
口ずさむ,くちずさむ,,哼唱，唱给自己听,,,
着陸,ちゃくりく,,着陆、下车、着陆,,,
交渉,こうしょう,,谈判、讨论、联系,,,
像,ぞう,,雕像， 图像， 数字， 图片， 肖像,,,
頻繁,ひんぱん,,频率,,,
気軽,きがる,,开朗、活泼、轻松,,,
恥じらう,はじらう,,感到害羞，害羞，脸红,,,
民族,みんぞく,,人， 种族， 民族， 种族习俗， 民间习俗,,,
写し,うつし,,复印件、复印件、传真件、抄本,,,
丘陵,きゅうりょう,,山,,,
単一,たんいつ,,单人、简单、鞋底、个人、单一,,,
組み込む,くみこむ,,插入、包含、切入（打印）,,,
連なる,つらなる,,伸展，伸展，站成一排,,,
国防,こくぼう,,国防,,,
眩しい,まぶしい,,璀璨夺目，光芒四射,,,
跡継ぎ,あとつぎ,,继承人、继任者,,,
粗筋,あらすじ,,大纲、总结,,,
還元,かんげん,,解决、还原、回归原点,,,
左様なら,さようなら,,再见,,,
財源,ざいげん,,资金来源、资源、资金来源,,,
製法,せいほう,,制造方法、配方、配方,,,
物体ない,ぶったいない,,太好了，不止一个值得，浪费，亵渎，不值得,,,
禁ずる,きんずる,,禁止，压制,,,
産物,さんぶつ,,产品、结果、水果,,,
画,が,,中风,,,
語源,ごげん,,词根、词源、词源,,,
戸締り,とじまり,,关闭，扣好门,,,
悩ましい,なやましい,,诱人、忧郁、慵懒,,,
自在,じざい,,自由，随心所欲,,,
メロディー,メロディー,,旋律,,,
書き取り,かきとり,,听写,,,
再建,さいけん,,重建、重建、恢复,,,
予感,よかん,,预感，预感,,,
盛り上がる,もりあがる,,唤醒，膨胀，崛起,,,
紛失,ふんしつ,,丢失了一些东西,,,
幽霊,ゆうれい,,幽灵， 幽灵， 幻影， 幻影， 幽灵,,,
歯科,しか,,牙科,,,
如何して,いかして,,为什么？，出于什么原因，如何，以什么方式，为了什么目的，为了什么,,,
憂鬱,ゆううつ,,抑郁、忧郁、沮丧、忧郁,,,
お使い,おつかい,,差事,,,
皇居,こうきょ,,故宫,,,
出動,しゅつどう,,航行、行军、外出,,,
気まぐれ,きまぐれ,,异想天开，任性，异想天开，善变，喜怒无常，脾气暴躁,,,
報道,ほうどう,,信息、报告,,,
久し振り,ひさしぶり,,久久不见,,,
レンジ,レンジ,,炉灶， 炉灶,,,
滅茶苦茶,めちゃくちゃ,,荒谬、不合理、过分、搞砸、被宠坏、被破坏,,,
晴天,せいてん,,晴,,,
創刊,そうかん,,创刊（如报纸），创刊号,,,
共学,きょうがく,,男女同校,,,
三,さん,,（数量） 3,,,
放射能,ほうしゃのう,,放射性,,,
養成,ようせい,,培训、发展,,,
権限,けんげん,,权力、权威、管辖权,,,
分母,ぶんぼ,,分母,,,
下調べ,したしらべ,,前期调查、准备,,,
健やか,すこやか,,精力充沛，健康，健全,,,
望ましい,のぞましい,,可取的，希望的,,,
弾く,ひく,,翻转，捕捉,,,
盲点,もうてん,,盲点,,,
措置,そち,,测量， 步进,,,
一部分,いちぶぶん,,一部分,,,
迅速,じんそく,,快速，快速，快速，迅速，及时,,,
異見,いけん,,不同意见、异议,,,
反響,はんきょう,,回声、混响、反响、反应、影响,,,
種々,しゅじゅ,,品种,,,
軒並み,のきなみ,,一排排的房子,,,
贋物,にせもの,,仿制、仿冒、伪造、假冒,,,
ホール,ホール,,大厅、孔,,,
尚,なお,,此外，仍然，然而，更多，更多，更大，更远，更少,,,
人目,ひとめ,,瞥见，公众的目光,,,
妊娠,にんしん,,受孕、怀孕,,,
徒歩,とほ,,步行， 步行,,,
監視,かんし,,观察、守卫、检查、监视,,,
意気込む,いきごむ,,要热心,,,
好意,こうい,,善意、恩惠、礼貌,,,
箪笥,たんす,,抽屉柜,,,
奴,やつ,,仆人，伙计,,,
固定,こてい,,固定,,,
脳,のう,,大脑， 记忆,,,
デモンストレーション,デモンストレーション,,示范,,,
先着,せんちゃく,,初到者,,,
何時,いつ,,何时，多久,,,
過疎,かそ,,人口减少,,,
手順,てじゅん,,过程， 程序， 协议,,,
逃げ出す,にげだす,,逃避，逃避,,,
入口,いりぐち,,入口， 门， 进近， 口,,,
暫く,しばらく,,一会儿,,,
控除,こうじょ,,补贴、扣除,,,
下番,かばん,,下班,,,
剥ぐ,はぐ,,撕下，剥下，撕下，剥离，剥皮，剥皮，剥皮，脱衣，剥夺,,,
夕焼け,ゆうやけ,,日落,,,
値,ね,,价值， 价格， 成本， 价值， 优点,,,
主題,しゅだい,,主题、主题、主题,,,
と,と,,1. 如果（连词）， 2.晋升棋子 （shogi） （缩写）,,,
誤差,ごさ,,错误,,,
接続詞,せつぞくし,,连接,,,
仕様,しよう,,方式、方法、资源、补救措施、（技术）规范,,,
草臥れる,くたびれる,,疲惫，疲惫,,,
立方,りっぽう,,跳舞（艺妓）,,,
思い付き,おもいつき,,计划、想法、建议,,,
採算,さいさん,,利润,,,
秩序,ちつじょ,,顺序、规律性、系统、方法,,,
漕ぐ,こぐ,,划船， 双桨， 踩踏板,,,
武力,ぶりょく,,武装力量， 军事力量， 剑， 力量,,,
養う,やしなう,,饲养，维护，培养,,,
相応しい,ふさわしい,,适当,,,
対面,たいめん,,面试、会议,,,
引きずる,ひきずる,,引诱，拖拽，拉扯，延长，支持,,,
玩具,おもちゃ,,玩具,,,
取り締まる,とりしまる,,管理，控制，监督,,,
名称,めいしょう,,名字,,,
水気,みずけ,,1. 潮湿、潮湿、蒸气、 2.水肿、水肿,,,
異性,いせい,,异性,,,
露,ろ,,露,,,
下地,したじ,,基础、基础、倾向、能力、基本知识、基础、预安排、铁锹,,,
ストロー,ストロー,,秸秆,,,
宙返り,ちゅうがえり,,翻筋斗，循环,,,
引っ掛ける,ひっかける,,1. 挂在（某物）上，穿上（衣服）， 2.钩住，捕捉，诱捕，诱捕,,,
人,ひと,,人， 人， 人,,,
称する,しょうする,,假装，冒名义，假装，声称,,,
公演,こうえん,,公开演出,,,
完璧,かんぺき,,完美、完整、完美无瑕,,,
定める,さだめる,,决定，建立，确定,,,
萎びる,しなびる,,枯萎，褪色,,,
初版,しょはん,,初版,,,
起伏,きふく,,波动,,,
指差す,ゆびさす,,指向,,,
重複,じゅうふく,,重复、重复、重叠、冗余、恢复,,,
合わせ,あわせ,,关节在一起，对立，面向,,,
種,たね,,种类， 品种， 物种,,,
絶える,たえる,,消亡，逐渐消失，灭绝,,,
而も,しかも,,此外，此外，尽管如此，然而,,,
沈没,ちんぼつ,,沉没，沉没,,,
街,まち,,~街道，~宿舍,,,
挑む,いどむ,,去挑战，去争夺，去做爱,,,
新人,しんじん,,新面孔，新人,,,
ご馳走,ごちそう,,盛宴，对待（某人）,,,
迚も,とても,,非常，非常，非常,,,
心強い,こころづよい,,振奋人心，令人放心,,,
セール,セール,,销售,,,
気楽,きらく,,安心、舒适,,,
返済,へんさい,,偿还,,,
制定,せいてい,,制定、设立、创造,,,
書評,しょひょう,,书评,,,
跡切れる,あときれる,,暂停，被打断,,,
苛々,イライラ,,变得紧张、烦躁,,,
少なくとも,すくなくとも,,至少,,,
弓,ゆみ,,弓（和箭）,,,
若しかして,もしかして,,也许，可能,,,
甚だ,はなはだ,,非常、非常、非常,,,
映える,はえる,,闪耀，看起来有吸引力，看起来很漂亮,,,
日夜,にちや,,无论白天还是黑夜，总是如此,,,
公然,こうぜん,,公开（例如秘密）、公开、官方,,,
野党,やとう,,反对党,,,
危ぶむ,あやぶむ,,恐惧，有疑虑，怀疑，不信任,,,
緊急,きんきゅう,,紧急、紧迫、紧急,,,
動き,うごき,,运动， 活动， 趋势， 发展， 变化,,,
浸す,ひたす,,浸泡，浸泡，浸泡,,,
無線,むせん,,无线， 无线电,,,
縁側,えんがわ,,阳台， 门廊， 阳台， 开放式走廊,,,
もろに,もろに,,完全，一路,,,
渋い,しぶい,,1. 有品位（服装），酷炫，精致阳刚之气的光环， 2.涩味、闷闷不乐、苦味（味）、3,,,
必修,ひっしゅう,,必需（主题）,,,
一同,いちどう,,所有在场的人，所有关心的人，我们所有人,,,
何処,どこ,,在哪里，什么地方,,,
柱,はしら,,柱子、柱子,,,
新,しん,,新增功能,,,
遠ざかる,とおざかる,,走得很远,,,
担架,たんか,,担架、垃圾,,,
冠,かんむり,,皇冠、冠冕、,,,
図る,はかる,,策划、尝试、计划、接受、欺骗、设计、将 A 引向 B,,,
インフレ,インフレ,,通货膨胀,,,
不可欠,ふかけつ,,不可或缺，必不可少,,,
同居,どうきょ,,同居,,,
事によると,ことによると,,视情况而定,,,
チェンジ,チェンジ,,改变,,,
お早う,おはよう,,早上好,,,
外方,そとかた,,换个方向看（或转过来）,,,
樹木,じゅもく,,乔木和灌木， 乔木,,,
小児科,しょうにか,,小儿科,,,
荒廃,こうはい,,破坏,,,
細工,ざいく,,工作、工艺、战术、技巧,,,
メディア,メディア,,媒体,,,
錯覚,さっかく,,视错觉、幻觉,,,
衣装,いしょう,,服装， 服装， 服装， 服装， 连衣裙,,,
旧知,きゅうち,,老朋友，老朋友,,,
合唱,がっしょう,,合唱，合唱,,,
慣れ,なれ,,实践、经验,,,
唱える,となえる,,诵经，吟诵，呼唤,,,
漁村,ぎょそん,,渔村,,,
眼科,がんか,,眼科学,,,
起こす,おこす,,提高，引起，唤醒某人,,,
退治,たいじ,,灭绝,,,
ニュー,ニュー,,新增功能,,,
ポジション,ポジション,,位置,,,
私物,しぶつ,,私人财产、个人物品,,,
制,せい,,系统， 组织， 帝国指挥， 法律， 法规， 控制， 政府， 压制， 克制， 持有,,,
思考,しこう,,思想,,,
沿岸,えんがん,,海岸， 岸边,,,
全快,ぜんかい,,完全恢复健康,,,
粘り,ねばり,,粘性、粘度,,,
口頭,こうとう,,口头的,,,
現地,げんち,,实际地点， 当地,,,
情け,なさけ,,同情，怜悯,,,
何の,なにの,,哪个，什么,,,
導く,みちびく,,被引导，被展示,,,
年寄り,としより,,老人，老人,,,
行,くだり,,行，行，诗句,,,
創造,そうぞう,,创造,,,
丈夫,じょうぶ,,1. 英雄、绅士、战士、男子气概的人， 2.健康、健壮、坚固、坚固、耐用,,,
症,しょう,,疾病,,,
稲光,いなびかり,,（闪光）闪电,,,
フェリー,フェリー,,渡轮,,,
果たす,はたす,,完成，实现，执行，实现,,,
踏まえる,ふまえる,,要立足于，要有起源,,,
検事,けんじ,,检察官,,,
アマチュア,アマチュア,,业余,,,
瞑る,つむる,,闭上眼睛,,,
気流,きりゅう,,大气电流,,,
根回し,ねまわし,,作出必要的安排,,,
答え,こたえ,,答案，回应,,,
植わる,うわる,,要种植,,,
甘える,あまえる,,表现得像个被宠坏的孩子，讨好,,,
電線,でんせん,,电线,,,
法案,ほうあん,,法案（法律）,,,
塩,しお,,盐,,,
厳か,おごそか,,朴素、威严、端庄、庄严、可怕、令人印象深刻,,,
各種,かくしゅ,,各式各样，各式各样,,,
月並み,つきなみ,,每个月，共同的,,,
複合,ふくごう,,复合材料， 复合材料,,,
関与,かんよ,,参与、参与、参与、关注,,,
雅致,がち,,艺术性、品位、优雅、优雅,,,
筒,つつ,,管， 管,,,
不評,ふひょう,,坏名声、耻辱、不受欢迎,,,
山腹,さんぷく,,山坡， 山腰,,,
化する,かする,,改变，转换，改变，减少，影响，改善（某人）,,,
引っ掻く,ひっかく,,划伤,,,
強いる,しいる,,强迫，强迫，胁迫,,,
再生,さいせい,,回放， 再生， 复苏， 起死回生， 重生， 轮回， 狭窄的逃生， 开垦， r,,,
膳,ぜん,,（小）桌子、托盘、饭菜,,,
業績,ぎょうせき,,成就、绩效、结果、工作、贡献,,,
地元,じもと,,当地,,,
苛める,いじめる,,戏弄，折磨，迫害，惩罚,,,
汚れる,よごれる,,变脏，变脏,,,
生育,せいいく,,生长、发育、繁殖,,,
所謂,ところいい,,所谓的，可以这么说,,,
凭れる,もたれる,,靠着，靠着，靠着，沉重地躺着（趴着）,,,
メーカー,メーカー,,制造者,,,
精密,せいみつ,,精确、准确、详细、分钟、接近,,,
相応,そうおう,,适用性、适用性,,,
誤る,あやまる,,犯错,,,
調べ,しらべ,,准备、调查、检查,,,
きっちり,きっちり,,精确，紧密,,,
討議,とうぎ,,辩论，讨论,,,
恋する,こいする,,爱上，去爱,,,
該当,がいとう,,对应、回答、下属,,,
サンキュー,サンキュー,,谢谢,,,
器官,きかん,,器官（身体）、仪器,,,
記す,しるす,,要注意，要写下,,,
ポンプ,ポンプ,,泵,,,
打付ける,うちつける,,敲门，撞上，钉上，狠狠地击打，打和攻击,,,
左利き,ひだりきき,,左撇子，清酒饮用者，左撇子,,,
夜中,よなか,,整夜，整夜,,,
無茶,むちゃ,,荒谬、不合理、过分、鲁莽、荒谬、胡说八道,,,
何故なら,なぜなら,,因为,,,
売り出し,うりだし,,（讨价还价）销售,,,
コーナー,コーナー,,角落,,,
崩壊,ほうかい,,坍塌、衰变（物理）、崩溃、分解、塌陷,,,
正義,まさよし,,正义，正确，正义，正确的含义,,,
寄り掛かる,よりかかる,,靠着，靠着，靠着，靠着,,,
出品,しゅっぴん,,展览， 展示,,,
内臓,ないぞう,,内脏、肠道、内脏,,,
何処か,どこか,,在某个地方，任何地方，在某些方面,,,
保つ,たもつ,,保持，保存，保持，保留，维护，支持，维持，持久，忍受，保持我们,,,
絡む,からむ,,纠缠，纠缠,,,
会,かい,,理解,,,
風車,かざぐるま,,1. 风车， 2.风车,,,
従業員,じゅうぎょういん,,员工，工人,,,
物置き,ものおきき,,储藏室,,,
班,はん,,团体、政党、科 （mil）,,,
冬眠,とうみん,,冬眠，冬眠,,,
凌ぐ,しのぐ,,超越、超越、忍耐、挡雨、渡过难关、渡过难关、渡过难关、挺过难关、渡过难关、,,,
薄弱,はくじゃく,,虚弱、虚弱、虚弱,,,
ぐっと,ぐっと,,坚定，快速，更多，更多,,,
厭やらしい,いややらしい,,可憎的，令人不快的,,,
聖書,せいしょ,,圣经、经文,,,
総,そう,,整体、全部、一般、总,,,
出切る,できる,,离开，手头没有更多,,,
飲み込む,のみこむ,,大口大口地吞咽，去理解，去吸收，去捕捉，去学习，去消化,,,
尊ぶ,とうとぶ,,珍惜，珍惜，尊重,,,
痺れる,しびれる,,变得麻木，入睡（即肢体）,,,
修飾,しゅうしょく,,装饰、点缀、装饰、装饰、抛光（书写）、修改（克）,,,
雄,ゆう,,雄性（动物）,,,
碁盤,ごばん,,Go board（去棋盘）,,,
慣習,かんしゅう,,通常（历史）习俗,,,
割り算,わりざん,,除法（数学）,,,
字体,じたい,,类型、字体、刻字,,,
有りのまま,ありのまま,,坦率地说，真相，事实,,,
カメラマン,カメラマン,,摄影师,,,
伝言,でんごん,,口头信息， 谣言， 字,,,
情熱,じょうねつ,,激情、热忱、热忱,,,
林業,りんぎょう,,林业,,,
有力,ゆうりょく,,1. 影响力、突出性、 2.有力的,,,
健全,けんぜん,,健康、健全、健康,,,
奨励,しょうれい,,鼓励、推广、留言、致辞、致辞,,,
投入,とうにゅう,,投掷、投资、制作（电路）,,,
天災,てんさい,,自然灾害， 灾害,,,
断面,だんめん,,截面,,,
ユニフォーム,ユニフォーム,,均匀,,,
麻痺,まひ,,瘫痪、麻痹、麻木、昏迷,,,
汽船,きせん,,轮船,,,
交わす,かわす,,交换（信息），躲避，招架，回避，转身,,,
割合に,わりあいに,,比较,,,
個,こ,,文章计数器,,,
鳥居,とりい,,鸟居（神社牌法）,,,
主演,しゅえん,,主演，主演,,,
ポット,ポット,,罐,,,
廃棄,はいき,,废止、处置、废弃、报废、废弃、废止,,,
継ぎ目,つぎめ,,接头、连接点,,,
工作,こうさく,,工作， 建筑， 手工艺品， 操纵,,,
ショー,ショー,,显示,,,
適性,てきせい,,资质,,,
ぺこぺこ,ぺこぺこ,,小鹿，饿得厉害,,,
会談,かいだん,,对话， 会议， 讨论， 面试,,,
剃る,そる,,剃须,,,
調印,ちょういん,,签字、签字、盖章,,,
効き目,ききめ,,效果、美德、功效、印象,,,
禁じる,きんじる,,禁止,,,
漢語,かんご,,中文单词， 中日单词,,,
訪れる,おとずれる,,参观,,,
実態,じったい,,真相，事实,,,
込める,こめる,,包括，放入,,,
再会,さいかい,,再见面，再见面，重逢,,,
実践,じっせん,,实践，付诸实践,,,
和,わ,,和睦、和谐、和平,,,
カテゴリー,カテゴリー,,类别,,,
扶養,ふよう,,支持、维护,,,
保母,ほぼ,,幼儿园托儿所的托儿所工作人员等,,,
合意,ごうい,,同意、同意、相互理解,,,
全滅,ぜんめつ,,湮灭,,,
公認,こうにん,,官方认可、授权、执照、认证,,,
密度,みつど,,密度,,,
煙草,たばこ,,（点：）（N） （英国） 烟草 （PT： Tabaco）， 香烟,,,
渡り鳥,わたりどり,,候鸟， 通行鸟,,,
根本,こんぽん,,起源， 来源， 基础， 根， 基地， 原理,,,
ぶらぶら,ぶらぶら,,沉重地晃来晃去，摇摆不定，来回摇摆，漫无目的，无所事事，懒洋洋地，闲逛，闲逛，闲逛,,,
方策,ほうさく,,计划、政策,,,
余暇,よか,,闲暇、闲暇时间、业余时间,,,
不当,ふとう,,不公正、不当、不合理、不配得、不公平、无效,,,
有様,ありさま,,状态、条件、情况、事物现在或应该的方式、真相,,,
如何に,いかに,,如何？，以什么方式？，多少？然而，不管怎样,,,
教え,おしえ,,教义、戒律、教训、教义,,,
トーン,トーン,,语气,,,
長官,ちょうかん,,首席、（政府）秘书,,,
信者,しんじゃ,,信徒、信徒、奉献者、基督徒,,,
懸賞,けんしょう,,提供奖品、中奖、奖励,,,
タイミング,タイミング,,定时,,,
産出,さんしゅつ,,产量， 生产,,,
支持,しじ,,支持、维护,,,
眼鏡,めがね,,眼镜、眼镜,,,
介入,かいにゅう,,介入,,,
銃,じゅう,,枪,,,
流行,りゅうこう,,时尚、时尚、时尚、盛行,,,
良い,よい,,好,,,
申し分,もうしぶん,,反对意见、缺点,,,
一日,いちにち,,1. 一天， 2.每月第一天,,,
本館,ほんかん,,主楼,,,
行為,こうい,,行为，行为，行为,,,
一別,いちべつ,,离别,,,
課題,かだい,,主题、主题、任务,,,
殆ど,ほとんど,,大多数情况下，几乎,,,
名残,なごり,,残骸、痕迹、记忆,,,
藻掻く,もかく,,挣扎，扭动，不耐烦,,,
審議,しんぎ,,审议,,,
指揮,しき,,命令， 方向,,,
俄か,にわかか,,突如其来的、突兀的、出乎意料的、即兴的、不经意的,,,
来る,くる,,来，到下一个，到即将到来,,,
出合う,であう,,偶然相遇，偶遇，偶遇，约会，约会,,,
けれど,けれど,,但是，然而,,,
漠然,ばくぜん,,晦涩、模糊、模棱两可,,,
係り,かかり,,官员、职责、负责人,,,
重なる,かさなる,,主要、主要、重要,,,
起源,きげん,,起源、开始、崛起,,,
解く,とく,,解开,,,
タイマー,タイマー,,定时器,,,
時刻表,じこくひょう,,表， 图表， 图表， 时间表， 时间表,,,
訂正,ていせい,,更正、修订,,,
一様,いちよう,,统一性、均匀性、相似性、平等性、公正性,,,
埋まる,うまる,,被埋葬，被包围，溢出，被填满,,,
感染,かんせん,,感染、传染,,,
諸君,しょくん,,先生们，女士们！,,,
原形,げんけい,,原始形式，基本形式,,,
大人しい,おとなしい,,听话、温顺、安静,,,
ランプ,ランプ,,灯， 坡道， 大灯， 灯，,,,
駆け足,かけあし,,跑得快，双倍时间,,,
