word,phonetic,pos,meaning,example,example_trans,image_url
phone,fəʊn,n.,n. 电话；耳机，听筒；vt. 打电话；vi. 打电话,,,
phone card,,, 电话卡；手机卡；磁卡,,,
phone book,,na.,na. 电话簿,,,
phone number,ˈfəʊn nʌmbə(r),, 电话号码；联络电话；联系电话,,,
phone interviews,,,无,,,
phone statistics,,,无,,,
photos,'fəʊtəʊz,n.,n. 照片，图片；相册（photo的复数形式）；v. 为…拍照（photo的第三人称单数形式）,,,
photo card,,, 相片卡；相片喜帖；照片卡,,,
photocopies,,n.,n. 影印本；影印机（photocopy的复数）；v. 影印（photocopy的第三人称单数）,,,
photocopy shop,,,无,,,
photographs,'fəutəgræfs,n.,n. 照片；逼真的描绘（photograph的复数）；v. 拍照；逼真地描绘；记入脑中（photograph的三单形式）,,,
piano,piˈænəʊ,n.,n. 钢琴,,,
piano player,,na.,na. 弹钢琴的人；钢琴自动弹奏机,,,
pianist,ˈpɪənɪst,n.,n. 钢琴家；钢琴演奏者,,,
plan,plæn,n.,n. 计划；平面图；vt. 计划；设计；打算；vi. 计划；打算,,,
planner,ˈplænə(r),n.,n. 计划者，规划师,,,
planning,ˈplænɪŋ,n.,n. 规划；计划编制；v. 计划；设计；预期（plan的ing形式）,,,
plants,plɑːnts,n.,n. [植] 植物；[工经] 工厂（plant的复数形式）；v. 栽种；安置（plant的单三形式）,,,
plastic,ˈplæstɪk,n.,n. 塑料制品；整形；可塑体；adj. 塑料的；（外科）造型的；可塑的,,,
plastic bag,,n.,n. 胶袋,,,
pollution,pəˈluːʃ(ə)n,n.,n. 污染；污染物,,,
policies,ˈpɒləsiz,n.,n. 政策；保险单（policy的复数）,,,
political,pəˈlɪtɪk(ə)l,adj.,adj. 政治的；党派的,,,
politician,ˌpɒləˈtɪʃn,n.,n. 政治家，政客,,,
politics,ˈpɒlətɪks,n.,n. 政治，政治学；政治活动；政纲,,,
post,pəʊst,n.,n. 岗位；邮件；标杆；vt. 张贴；公布；邮递；布置；vi. 快速行进,,,
post office,ˈpəust ɔfis,n.,n. 邮局；邮政部门；邮政系统；邮差敲门游戏（儿童用假托的信件换取亲吻）,,,
post survey,,un.,un. 事后调查,,,
post design,,,无,,,
postbox,ˈpəʊstbɒks,n.,n. 邮箱,,,
postcard,ˈpəʊstkɑːd,n.,n. 明信片,,,
poster,ˈpəʊstə(r),n.,n. 海报，广告；招贴,,,
present,ˈprez(ə)nt,n.,n. 现在；礼物；瞄准；adj. 现在的；出席的；vt. 提出；介绍；呈现；赠送；vi. 举枪瞄准,,,
presentations,,n.,n. 展示；自我介绍；业务陈述（presentation的复数形式）,,,
presentation skills,,, 演示技巧；演讲技巧；表达技巧,,,
presenting result,,,无,,,
printers,'printərz,n.,n. 打印机( printer的名词复数 ); 印刷机; 印刷厂; 印刷业从业人员,,,
printing,ˈprɪntɪŋ,n.,n. 印刷；印刷术,,,
printing technology,,, 印刷工艺；印刷技术；印刷概要技术,,,
printing press,ˈprɪntɪŋ pres,n.,n. 印刷机,,,
problems,'prɔ:bləmz,n.,n. [数] 问题；难题（problem的复数）,,,
problem solving,,un.,un. 问题求解,,,
products,ˈprɒdʌkts,n.,n. [经] 产品；商品（product的复数）,,,
production,prəˈdʌkʃn,n.,n. 成果；产品；生产；作品,,,
productivity,ˌprɒdʌkˈtɪvəti,n.,n. 生产力；生产率；生产能力,,,
profits,,n.,n. [会计] 收益，红利；盈利（profit的复数）,,,
protection,prəˈtekʃn,n.,n. 保护；防卫；护照,,,
protection policy,,, 保护政策；保护策略；保护原则,,,
protective clothing,,na.,na. 防毒服,,,
public,ˈpʌblɪk,n.,n. 公众；社会；公共场所；adj. 公众的；政府的；公用的；公立的,,,
public square,,, 广场；公共广场；公众广场,,,
public areas,,,公共区,,,
public transportation,,un.,un. 公共交通,,,
radio,ˈreɪdiəʊ,n.,n. 收音机；无线电广播设备；vt. 用无线电发送；vi. 用无线电进行通信,,,
radio program,,un.,un. 广播节目,,,
radio signals,,,无线电讯号,,,
raining,'reɪnɪŋ,v.,v. 下雨（rain的ing形式）；adj. 下雨的,,,
rainwear,ˈreɪnweə(r),n.,n. 防水衣，雨衣,,,
rainfall,ˈreɪnfɔːl,n.,n. 降雨；降雨量,,,
rain water,,n.,n. 雨水,,,
reading,ˈriːdɪŋ,n.,n. 阅读，朗读；读物；读数；v. 阅读（read的ing形式）；adj. 阅读的,,,
read aloud,,v.,v. 朗读,,,
read difficulty,,,无,,,
reception,rɪˈsepʃn,n.,n. 接待；接收；招待会；感受；反应,,,
receptionist,rɪˈsepʃənɪst,n.,n. 接待员；传达员,,,
recorders,,n.,n. 录音机( recorder的名词复数 ); 记录员; （英国）刑事法院的临时法官; 竖笛,,,
recording,rɪˈkɔːdɪŋ,n.,n. 录音；唱片；v. 录音；记录；录像（record的ing形式）；adj. 记录的；记录用的,,,
references,'refərənsɪz,n.,n. [图情] 参考文献；参照；推荐信（reference的复数）；v. 附…以供参考；把…引作参考（reference的三单形式）,,,
reference number,,un.,un. 参考号数；参考数；基准数；引用号,,,
relationships,,n.,n. 人际关系；生物间的关系；情侣关系（relationship的复数）,,,
restaurant,ˈrestrɒnt,n.,n. 餐馆；[经] 饭店,,,
researcher,rɪˈsɜːtʃə(r); ˈriːsɜːtʃə(r),n.,n. 研究员,,,
research approach,,, 研究方法；研究途径；研究方案,,,
research finding,,,无,,,
reports,rɪˈpɔ:ts,n.,n. 报告（report的复数）；[统计][计] 报表；专题；v. 报告；记录（report的三单形式）；传达,,,
reporter,rɪˈpɔːtə(r),n.,n. 记者,,,
report writing,,, 报告写作的能力,,,
rivers,ˈrɪvəz,n.,n. 里弗斯（人名）；河流州（尼日利亚州名）；河水钻,,,
riverside,ˈrɪvəsaɪd,n.,n. 河边；河畔；adj. 河畔的,,,
river trip,,,无,,,
river view,,, [地名] [美国] 里弗维尤,,,
roads,rəʊdz,n.,n. [交] 道路（road的复数）；开敞或半开敞锚地,,,
road map,,n.,n. （尤指为开车者设计的）公路交通图；指南,,,
rubber,ˈrʌbə(r),n.,n. 橡胶；橡皮；合成橡胶；按摩师；adj. 橡胶制成的；vt. 涂橡胶于；用橡胶制造；vi. 扭转脖子看；好奇地引颈而望,,,
rubber blanket,,,橡胶垫,,,
safety,ˈseɪfti,n.,n. 安全；保险；安全设备；保险装置；安打,,,
safeguard,ˈseɪfɡɑːd,n.,n. [安全] 保护；保卫；保护措施；vt. [安全] 保护，护卫,,,
safety rules,,un.,un. 安全规则；安全条例；保安条例；安全技术规则,,,
safety regulations,,un.,un. 安全规程；安全操作规程；安全技术规程；安全规则,,,
safety check,,na.,na. 安全检查,,,
salads,,n.,n. 色拉（salad的复数形式）,,,
salad bar,,, 沙拉吧；沙拉台；色拉吧,,,
sailing,ˈseɪlɪŋ,n.,n. 航行，航海；启航；航海术；v. 航行，起航（sail的现在分词形式）；adj. 航行的,,,
schools,skuːlz,n.,n. 学校（school的复数形式）,,,
school fees,,na.,na. 学费,,,
science,ˈsaɪəns,n.,n. 科学；技术；学科；理科,,,
scientist,ˈsaɪəntɪst,n.,n. 科学家,,,
scientific,ˌsaɪənˈtɪfɪk,adj.,adj. 科学的，系统的,,,
scientific research,,n.,n. 科研,,,
scientific explorations,,,无,,,
sea,siː,n.,n. 海；海洋；许多；大量,,,
seafood,ˈsiːfuːd,n.,n. 海鲜；海味；海产食品,,,
sea view,,,[地名] 锡维尤 ( 美、英 ),,,
seagrass,,, 海草,,,
sea level,ˈsiː lev(ə)l,n.,n. 海平面,,,
self,self,n.,n. 自己，自我；本质；私心；adj. 同一的；vt. 使自花授精；使近亲繁殖；vi. 自花授精,,,
self-employed,ˌself ɪmˈplɔɪd,adj.,adj. 个体经营的；自己经营的；不受雇于他人的,,,
self-centered,self ˈsentəd,adj.,adj. 自我中心的；利己主义的,,,
self-access lab,,,无,,,
self-evaluation,"'selfi,vælju'eiʃən",n.,n. 自我评价；自我评估,,,
self-locking,",self'lɔkiŋ",adj.,adj. 自动锁定的,,,
self-drive,ˌself ˈdraɪv,adj.,adj. 租车自己驾驶的,,,
self-defense,ˌself dɪˈfens,n.,n. 自卫；正当防卫；自卫权,,,
ships,ʃɪps,n.,n. 舰船（ship的复数）；v. 船运（ship的第三人称单数形式）,,,
shipping,ˈʃɪpɪŋ,n.,n. [船] 船舶，船舶吨数；海运；运送；v. 运送，乘船（ship的ing形式）,,,
ship building,,na.,na. 造船术[学]；造船业,,,
shops,ʃɒps,n.,n. [贸易] 商店；商店用包装纸（shop的复数）；v. 购物（shop的第三人称单数）,,,
shoppers,,n.,n. 购物者（shopper复数）,,,
shopping,ˈʃɒpɪŋ,n.,n. 购物，买东西；v. 购物（shop的ing形式）,,,
shopping mall,,un.,un. 商业区林荫路,,,
silver,ˈsɪlvə(r),n.,n. 银；银器；银币；银质奖章；餐具；银灰色；adj. 银的；含银的；有银色光泽的；口才流利的；第二十五周年的婚姻；vt. 镀银；使有银色光泽；vi. 变成银色,,,
silver paper,,,银箔纸,,,
skills,'skɪlz,n.,n. 技能；技巧（skill的复数形式）；技术,,,
statistics,stəˈtɪstɪks,n.,n. 统计；统计学；[统计] 统计资料,,,
stones,stəʊnz,n.,n. 石子（stone的复数）；小石头；v. 向…扔石子；用石块铺（stone的三单形式）,,,
storm,stɔːm,n.,n. 暴风雨；大动荡；vt. 猛攻；怒骂；vi. 起风暴；横冲直撞；狂怒咆哮,,,
student,ˈstjuːd(ə)nt,n.,n. 学生；学者,,,
student card,,, 学生证；学生卡；学生票,,,
student loan,,, 学生贷款；助学贷款；免息学生贷款,,,
student support,,, 学生支持；学生支援；学生服务中心,,,
students home,,,无,,,
student union,,na.,na. 〈美〉(大学生)学生活动大楼,,,
student service,,,学生服务,,,
social,ˈsəʊʃ(ə)l,n.,n. 联谊会；联欢会；adj. 社会的，社交的；群居的,,,
social activities,,, 社会活动；社交活动；社会生活,,,
social event,,, 社会活动；社交活动；社交文化活动,,,
social information,,, 社会信息；社会化信息获取；社会信息化,,,
social skills,,n.,n. 软技能,,,
society,səˈsaɪəti,n.,n. 社会；交往；社团；社交界,,,
sociable,ˈsəʊʃəb(ə)l,n.,n. 联谊会；adj. 社交的；好交际的；友善的,,,
soft,sɒft,n.,n. 柔性；柔软的东西；柔软部分；adj. 软的，柔软的；温柔的，温和的；软弱的；笨的；adv. 柔软地；温和地,,,
software,ˈsɒftweə(r),n.,n. 软件,,,
soft sediment,,,松软沉积物,,,
spaces,ˈspeɪsɪz,n.,n. 空间；[计] 空格；控制室（space的复数）；v. 把…分隔开；留间隔（space的三单形式）,,,
space museum,,, 太空博物馆；太空馆；太空博物院,,,
special,ˈspeʃ(ə)l,n.,n. 特使，特派人员；特刊；特色菜；专车；特价商品；adj. 特别的；专门的，专用的,,,
special offers,,n.,n. 特价；特别优惠,,,
special code,,un.,un. 特种代码,,,
special buses,,,无,,,
specific,spəˈsɪfɪk,n.,n. 特性；细节；特效药；adj. 特殊的，特定的；明确的；详细的；[药] 具有特效的,,,
specialized,ˈspeʃəlaɪzd,adj.,adj. 专业的；专门的；v. 专攻（specialize的过去分词）；使…专门化；详细说明,,,
specialist,ˈspeʃəlɪst,n.,n. 专家；专门医师；adj. 专家的；专业的,,,
sports,spɔːts,n.,n. 运动；运动会（sport的复数）；（报纸）体育版面；突变；娱乐；adj. 运动的；适用于运动的；v. 娱乐；戏弄（sport的第三人称单数）,,,
sports equipment,,, 运动设备；运动器材；运动器械,,,
sports service,,,无,,,
sports centre,,," 体育运动中心, 运动场",,,
sports injury,,un.,un. 运动创伤,,,
sports hall,,un.,un. 体育馆,,,
surveys,,n.,n. 调查（survey的复数）,,,
surveys methods,,,无,,,
sun,sʌn,n.,n. 太阳；vt. 使晒；vi. 晒太阳,,,
sunset,ˈsʌnset,n.,n. 日落，傍晚,,,
sun-cream,,n.,n. (进行日光浴时用的)防晒乳，防晒霜,,,
sun hat,ˈsʌn hæt,n.,n. 阔边遮阳帽,,,
sun position,,,无,,,
super,ˈsuːpə(r),n.,n. 特级品，特大号；临时雇员；adj. 特级的；极好的,,,
supermarket,ˈsuːpəmɑːkɪt,n.,n. 超级市场；自助售货商店,,,
swimming,ˈswɪmɪŋ,n.,n. 游泳；目眩；adj. 游泳的；游泳用的；善于游泳的；晕眩的；v. 游泳；漂浮；旋转（swim的ing形式）,,,
swimming pool,ˈswɪmɪŋ puːl,n.,n. 游泳池；游泳场；游泳馆,,,
taxes,ˈtæksɪz,n.,n. 税收，税金；税务；[税收] 税捐,,,
tax number,,,无,,,
teenagers,"'ti:n,eidʒəz",n.,n. 青少年（13至19岁，teenager的复数）,,,
technical,ˈteknɪk(ə)l,adj.,adj. 工艺的，科技的；技术上的；专门的,,,
technician,tekˈnɪʃ(ə)n,n.,n. 技师，技术员；技巧纯熟的人,,,
technology,tekˈnɒlədʒi,n.,n. 技术；工艺；术语,,,
temperature,ˈtemprətʃə(r),n.,n. 温度；体温；气温；发烧,,,
tennis,ˈtenɪs,n.,n. 网球（运动）,,,
tennis court,,n.,n. 网球场,,,
time,taɪm,n.,n. 时间；时代；次数；节拍；倍数；adj. 定时的；定期的；分期的；vt. 计时；测定…的时间；安排…的速度,,,
time consuming,,adj.,adj. 花费大量时间的,,,
timetable,ˈtaɪmteɪb(ə)l,n.,n. 时间表；时刻表；课程表,,,
top,tɒp,n.,n. 顶部，顶端；上部；首席；陀螺；adj. 最高的，顶上的；头等的；vt. 超越，超过；给…加盖；达到…的顶端；vi. 高出，超越；结束；达到顶点,,,
top level,,adj.,"adj. 尖[顶]端的；最高级(人士,官员)的",,,
tour,tʊə(r),n.,n. 旅游，旅行；巡回演出；vt. 旅行，在……旅游；在……作巡回演出；vi. 旅行，旅游；作巡回演出,,,
tourism,ˈtʊərɪzəm,n.,n. 旅游业；游览,,,
tourists,ˈtʊərɪsts,n.,n. 旅游者（tourist的复数）；（美）冬季到南方做工的流动工人；v. 旅游；观光（tourist的三单形式）,,,
tourist office,,, 旅游信息中心；旅游咨询处；旅游办公室,,,
town,taʊn,n.,n. 城镇，市镇；市内商业区,,,
town hall,ˌtaʊn ˈhɔːl,n.,n. 镇公所；市政厅；（英国）市镇集会所,,,
traffic,ˈtræfɪk,n.,n. 交通；运输；贸易；[通信] 通信量；vt. 用…作交换；在…通行；vi. 交易，买卖,,,
traffic flow,,un.,un. 客运流量；运输流量；交通流；交通量,,,
traffic light,'træfɪk'laɪt,n.,n. 交通信号灯；红绿灯,,,
traffic noise,,un.,un. 交通噪声,,,
transportation,ˌtrænspɔːˈteɪʃn,n.,n. 运输；运输系统；运输工具；流放,,,
transport service,,un.,un. 运输业；传输服务；传送业务,,,
trains,treɪnz,n.,n. [铁路] 火车；行列（train的复数形式）；v. 训练；受教育（train的第三人称单数形式）,,,
training,ˈtreɪnɪŋ,n.,n. 训练；培养；瞄准；整枝；v. 训练；教养（train的ing形式）,,,
tutors,,n.,n. 导师；助教；家庭教师（tutor的复数形式）；v. 辅导（tutor的单三形式）；当…的教师,,,
tutorials,,n.,n. 教程；专题报告；学习指南（tutorial的复数）,,,
unfriendly,ʌnˈfrendli,adj.,adj. 不友好的；不利的；adv. 不友善地,,,
unfurnished,ʌnˈfɜːnɪʃt,adj.,adj. 无装备的；[建] 无家具设备的；无供给的；vt. 拆除家具（unfurnish的过去式）；搬走家具,,,
unnatural,ʌnˈnætʃrəl,adj.,adj. 不自然的；反常的；不近人情的,,,
unlimited,ʌnˈlɪmɪtɪd,adj.,adj. 无限制的；无限量的；无条件的,,,
uncomfortable,ʌnˈkʌmftəb(ə)l,adj.,adj. 不舒服的；不安的,,,
unsure,ˌʌnˈʃʊə(r),adj.,adj. 不确定的；不肯定的；没有自信的,,,
unhealthy,ʌnˈhelθi,adj.,adj. 不健康的；危险的；有害身心健康的,,,
unanswered,ʌnˈɑːnsəd,adj.,adj. 未答复的；无反应的,,,
unapproachable,ˌʌnəˈprəʊtʃəbl,adj.,adj. 无与伦比的；不可亲的；（地方）不能接近的,,,
undeveloped,ˌʌndɪˈveləpt,adj.,adj. 未开发的；不发达的；未充分发育的,,,
unsocial,ˌʌnˈsəʊʃl,adj.,adj. 非社会的；不合群的；孤僻的；不善交际的,,,
varies,ˈveəriz,n.,n. 多重复合；v. 使不同；改变；违背（vary的三单形式）,,,
variety,vəˈraɪəti,n.,n. 多样；种类；杂耍；变化，多样化,,,
variable,ˈveəriəb(ə)l,n.,n. [数] 变量；可变物，可变因素；adj. 变量的；可变的；易变的，多变的；变异的，[生物] 畸变的,,,
various,ˈveəriəs,adj.,adj. 各种各样的；多方面的,,,
vegetarian,ˌvedʒəˈteəriən,n.,n. 素食者；食草动物；adj. 素食的,,,
vegetable burger,,,无,,,
vegetation,ˌvedʒəˈteɪʃn,n.,n. 植被；植物，草木；呆板单调的生活,,,
videos,,n.,n. 视频文件；影像资料（video的复数）,,,
video recording,,na.,na. 录像,,,
video subtitles,,,无,,,
video cameras,,un.,un. 图像摄影机；录像摄影机；电视录像机；电视摄象机,,,
videotape,ˈvɪdiəʊteɪp,n.,n. 录像带；vt. 将…录到录像带上,,,
videotape editor,,,无,,,
view,vjuː,n.,n. 观察；视野；意见；风景；vt. 观察；考虑；查看,,,
viewpoint,ˈvjuːpɔɪnt,n.,n. 观点，看法；视角,,,
viewing shelter,,,无,,,
villages,,n.,n. [建] 村庄（village的复数形式）；[建] 村落,,,
water,ˈwɔːtə(r),n.,n. 水；海水；雨水；海域，大片的水；vt. 使湿；供以水；给…浇水；vi. 加水；流泪；流口水,,,
watering,ˈwɔːtərɪŋ,n.,n. 浇水；灌溉；排水沟；v. 浇水；灌溉；流口水（water的ing形式）；adj. 灌溉的；浇水用的；流口水的,,,
watering plants,,,无,,,
waterfall,ˈwɔːtəfɔːl,n.,n. 瀑布；瀑布似的东西,,,
waterproof,ˈwɔːtəpruːf,n.,n. 防水材料；vt. 使防水；adj. 防水的，不透水的,,,
water level,,n.,n. 水准，水位，水平; 水平面; 吃水线; 潜水面,,,
water collection tank,,,无,,,
water heater,,n.,n. 热水器,,,
water power,,n.,n. 水力；水能,,,
water treatment,,na.,na. 水的净化,,,
waiter,ˈweɪtə(r),n.,n. 服务员，侍者,,,
waitress,ˈweɪtrəs,n.,n. 女服务员；女侍者；vi. 做女服务生,,,
weathers,ˈweðə(r),n.,n. 天气，气象( weather的名词复数 ),,,
