word,phonetic,pos,meaning,example,example_trans,image_url
bingo,'bɪŋgəʊ,n.,n. 宾戈游戏,,,
biochemistry,baɪə(ʊ)'kemɪstrɪ,n.,n. 生物化学,,,
biography,baɪ'ɑːgrəfi,n.,n. 传记,,,
biology,baɪ'ɒlədʒɪ,n.,n. 生物（学）,,,
bird,bɜːd,n.,n. 鸟,,,
birdcage,ˈbɜːdkeɪdʒ,n.,n. 鸟笼,,,
birth,bɜːθ,n.,n. 出生； 诞生,,,
birthday,'bɜːθdeɪ,n.,n. 生日,,,
birthplace,'bɜːθpleɪs,n.,n. 出生地；故乡,,,
biscuit,'bɪskɪt,n.,n. 饼干,,,
bishop,'bɪʃəp,n.,n. 主教,,,
bit,bɪt,n.,n. 一点，一些，少量的,,,
bite bit bitten,baɪt,v.,v. 咬；叮 【一般现在 过去式 过去分词】,,,
bitter,'bɪtə,a.,a. 有苦味的；痛苦的，难过的；严酷的,,,
black,blæk,n.,n. 黑色 a. 黑色的,,,
blackboard,'blækbɔːd,n.,n. 黑板,,,
blame,bleɪm,n.,n.& v. 责备；责怪,,,
blank,blæŋk,n.,n.& a. 空格，空白（处）；空的；茫然无表情的,,,
blanket,'blæŋkɪt,n.,n. 毛毯，毯子,,,
bleed,bliːd,vi.,vi. 出血，流血,,,
bless,bles,vt.,vt. 保佑，降福,,,
blind,blaɪnd,a.,a. 瞎的,,,
block,blɑːk,n.,n. 大块；（木、石等）块；街区；路障 vt. 阻塞；阻挡,,,
blood,blʌd,n.,n. 血，血液,,,
blouse,'blaʊz,n.,n. 宽罩衫；（妇女、儿童穿的）短上衣,,,
blow,bləʊ,n.,n. 击；打击,,,
blow blew blown,bləʊ,v.,v. 吹；刮风；吹气 【一般现在 过去式 过去分词】,,,
blue,bluː,n.,n. 蓝色 a.蓝色的 a. 悲伤的；沮丧的,,,
board,bɔːd,n.,n. 木板；布告牌；委员会；（政府的）部 v. 上（船、火车、飞机）,,,
boat,bəʊt,n.,n. 小船，小舟,,,
boatrace,bəʊtˈreɪs,n.,n. 划船比赛,,,
boating,'bəʊtɪŋ,n.,n. 划船（游玩），泛舟 body n. 身体,,,
bodybuilding,ˈbɒdibɪldɪŋ,n.,n. 健美,,,
boil,bɒɪl,v.,v. 沸腾；烧开；煮……,,,
bomb,bɒm,n.,n. 炸弹 v. 轰炸,,,
bond,bɑːnd,n.,n. /v. 纽带，联系，使牢固,,,
bone,bəʊn,n.,n. 骨头，骨质（复数bones骨骼；骨骸）,,,
bonus,'bəʊnəs,n.,n. 津贴，奖金，红利,,,
book,bʊk,n.,n. 书；本子 v. 预定，定（房间、车票等）,,,
bookcase,'bʊkkeɪs,n.,n. 书橱,,,
bookmark,'bʊkmɑːk,n.,n. 书签,,,
bookshelf,'bʊkʃelf,n.,n. 书架,,,
bookshop,'bʊkʃɒp,n.,n. 书店,,,
bookstore,'bukstɔːr,n.,n. 书店,,,
boom,buːm,n.,n. / v. 繁荣，轰鸣，激增,,,
boot,buːt,n.,n. 长统靴；靴,,,
booth,buːð; buːθ,n.,n.岗；（为某种用途而设的）亭或小隔间,,,
telephone booth,ˈtelɪfəʊn- buːð,,电话亭,,,
border,'bɔːdə,n.,n. 边缘；边境，国界,,,
bored,bɔːd,a.,a.（对人，事）厌倦的，烦闷的,,,
boring,'bɔːrɪŋ,a.,a. 乏味的，无聊的,,,
born,bɔːn,a.,a. 出生,,,
borrow,'bɒrəʊ,v.,v. （向别人）借用；借,,,
boss,bɒs,n.,n. 领班；老板,,,
botanical,bə'tænɪkl,a.,a. 植物学的,,,
botany,'bɑːtəni,n.,n. 植物； 植物学,,,
both,bəʊθ,a.,a. 两；双 pron. 两者；双方,,,
bottle,'bɒt(ə)l,n.,n. 瓶子,,,
bottom,'bɒtəm,n.,n. 底部；底,,,
bounce,bauns,v.,v. 弹起，蹦，上下晃动,,,
bound,baund,a.,a. 被束缚的；被绑的；有义务的  v.& n. 跳跃,,,
boundary,'baundri,n.,n. 边界，界限,,,
bow,baʊ,v.,v.& n. 鞠躬，弯腰行礼,,,
bowl,bəʊl,n.,n. 碗,,,
bowling,'bəʊlɪŋ,n.,n. 保龄球,,,
box,bɒks,n.,n. 盒子，箱子,,,
boxing,'bɒksɪŋ,n.,n. 拳击（运动）,,,
boy,bɒɪ,n.,n. 男孩,,,
boycott,'bɔɪkɑːt,v.,v. 拒绝购买，抵制,,,
brain,breɪn,n.,n. 脑（子）,,,
brake,breɪk,n.,n. 闸 vi. 刹车,,,
branch,brɑːn(t)ʃ,n.,n. 树枝；分枝；分公司，分店；支部,,,
brand,brænd,n.,n. 品牌,,,
brave,breɪv,a.,a. 勇敢的,,,
bravery,'breɪv(ə)rɪ,n.,n. 勇气,,,
bread,bred,n.,n. 面包,,,
break,breɪk,n.,n. 间隙,,,
break broke broken,breɪk,v.,v. 打破（断，碎）；损坏，撕开 【一般现在 过去式 过去分词】,,,
breakfast,'brekfəst,n.,n. 早餐,,,
breakthrough,'breɪkθruː,n.,n. 重大进展，突破,,,
breast,brest,n.,n. 乳房，胸脯,,,
breath,breθ,n.,n. 气息；呼吸,,,
breathe,briːð,vi.,vi. 呼吸,,,
breathless,'breθlɪs,a.,a. 气喘吁吁的，上气不接下气的,,,
brewery,'brʊərɪ,n.,n. 啤酒厂（公司）,,,
brick,brɪk,n.,n. 砖；砖块,,,
bride,braɪd,n.,n. 新娘,,,
bridegroom,'braɪdgruːm,n.,n. 新郎,,,
bridge,brɪdʒ,n.,n. 桥,,,
brief,briːf,a.,a. 简洁的,,,
bright,braɪt,a.,a. 明亮的；聪明的,,,
brilliant,'brɪliənt,a.,a. 巧妙的，使人印象深刻的，技艺高的,,,
bring brought brought,brɪŋ,vt.,vt. 拿来，带来，取来 【一般现在 过去式 过去分词】,,,
Britain,'brɪt(ə)n,,* n. 英国；不列颠,,,
British,'brɪtɪʃ,a.,a. 英国的；大不列颠的；英国人的,,,
the British,ˈbrɪtɪʃ,n.,n. 英国国民；大不列颠人,,,
broad,brɔːd,a.,a. 宽的，宽大的,,,
broadcast,'brɔːdkæst,n.,n. 广播节目,,,
brochure,brou'ʃur,n.,n. 资料（或广告）手册,,,
broken,'brəʊk(ə)n,a.,a. 弄坏了的,,,
broom,bruːm,n.,n. 扫帚,,,
brother,'brʌðə,n.,n. 兄；弟,,,
brotherhood,'brʌðəhud,n.,n. 兄弟般的关系,,,
brown,braʊn,n.,n. 褐色，棕色 a. 褐色的，棕色的,,,
brunch,brʌn(t)ʃ,n.,n. 早午饭（晚早饭）,,,
brush,brʌʃ,v.,v. 刷；擦 n. 刷子,,,
bucket,'bʌkɪt,n.,n. 铲斗；桶,,,
Buddhism,'bʊdɪz(ə)m,n.,n. 佛教,,,
Buddhist,ˈbudist,n.,n. 佛教徒,,,
budget,'bʌdʒɪt,n.,n. 预算,,,
buffet,ˈbʊfeɪ;ˈbʌfɪt,n.,n. 自助餐,,,
build built built,bɪld,v.,v. 建筑；造 【一般现在 过去式 过去分词】,,,
building,'bɪldɪŋ,n.,n. 建筑物；房屋；大楼,,,
bun,bʌn,n.,n. 馒头；小甜面包,,,
bunch,bʌntʃ,n.,"n. 串,束,扎,大量,大批",,,
bungalow,'bʌŋgələʊ,n.,n. 平房,,,
burden,'bɜːd(ə)n,n.,n. （义务，责任的）重担，负担,,,
bureaucratic,",bjɔːrə'krætɪk; ,bjʊərə'krætɪk",a.,a. 官僚的,,,
burglar,'bɜːglə,n.,n. 入室窃贼,,,
burial,'berɪəl,n.,n. 埋葬,,,
burn,bɜːn,v.,v. 燃，烧，着火；使烧焦；使晒黑 n. 烧伤；晒伤,,,
burst,bɜːst,v.,v. 突然发生； 突然发作,,,
bury,'berɪ,vt.,vt. 埋；葬,,,
bus,bʌs,n.,n. 公共汽车,,,
bus stop,bʌs stɔp,,n。公共汽车站,,,
bush,bʊʃ,n.,n. 灌木丛，矮树丛,,,
business,ˈbɪznɪs,n.,n. （本分）工作，职业；职责；生意，交易；事业,,,
businessman,'bɪznɪsmən,n.,n. 商人（男）；男企业家,,,
businesswoman,"'bɪznɪs,wʊmən",n.,n. 商人（女）；女企业家,,,
busy,'bɪzɪ,a.,a. 忙（碌）的,,,
but,bʌt; bət,conj.,"conj. 但是，可是 prep. 除了, 除……外",,,
butcher,ˈbʊtʃə(r),n.,n. vt. 肉店；屠夫 屠宰（动物）；残杀（人）,,,
butter,'bʌtər,n.,n. 黄油，奶油,,,
butterfly,'bʌtəflaɪ,n.,n. 蝴蝶,,,
the butterfly,,,蝶泳,,,
button,ˈbʌtn,n.,n. 纽扣；（电铃等的）按钮 v. 扣（纽扣） ,,,
buy bought bought,baɪ,vt.,vt. 买【一般现在 过去式 过去分词】,,,
by,baɪ,prep.,prep. 靠近，在…旁；在…时间；不迟于；被；用；由；乘（车）,,,
bye,baɪ,int.,int. 再见,,,
cab,kæb,n.,n. （美）出租车,,,
cabbage,ˈkæbɪdʒ,n.,n. 卷心菜，洋白菜,,,
cafe,'kæfeɪ,n.,n. 咖啡馆； 餐馆,,,
cafeteria,ˌkæfə'tɪriə,n.,n. 自助餐厅,,,
cage,keɪdʒ,,n 笼；鸟笼,,,
calculate,'kælkjuleɪt,v.,v. 计算，核算，推测,,,
cake,keɪk,n.,n. 蛋糕，糕点；饼,,,
call,kɔːl,n.,n. 喊，叫；电话，通话 v. 称呼；呼唤；喊，叫,,,
calm,kɑːm,a.,"a. 镇静,沉着的 v.镇静沉着",,,
camel,'kæm(ə)l,n.,n. 骆驼,,,
camera,'kæm(ə)rə,n.,n. 照相机；摄像机,,,
camp,kæmp,n.,"n.（夏令）营 vi.野营,宿营",,,
campaign,kæm'peɪn,n.,n. 运动，战役,,,
can,kæn,v.,v. 可能；能够；可以 不能 n.（美）罐头；罐子,,,
a garbage can,ˈɡɑːbɪdʒ,,（美）垃圾桶,,,
a can opener,ˈəʊpənə(r),,开罐器,,,
Canada,'kænədə,,* n. 加拿大,,,
Canadian,kə'neɪdɪən,a.,a. 加拿大的；加拿大人的 n. 加拿大人,,,
canal,kə'næl,n.,n. 运河；水道,,,
cancel,'kænsl,vt.,vt. 取消,,,
cancer,ˈkænsə(r),,r n. 癌,,,
candidate,'kændɪdət,n.,n. 候选人，申请人,,,
candle,'kænd(ə)l,n.,n. 蜡烛,,,
candy,'kændɪ,n.,n. 糖果,,,
canteen,kæn'tiːn,n.,n. 餐厅；食堂,,,
cap,kæp,n.,n. （无檐的或仅在前面有檐的）帽子；（瓶子的）盖；（钢笔等的）笔套,,,
capital,'kæpɪt(ə)l,n.,n.首都.省会.大写；资本,,,
capsule,ˈkæpsju:l,n.,n. （药）胶囊,,,
captain,'kæptɪn,n.,n. （海军）上校；船长，舰长；队长,,,
caption,'kæpʃn,n.,n. （图片，漫画等的）说明文字,,,
car,kɑː,n.,n. 汽车，小卧车,,,
carbon,'kɑːrbən,n.,n. 碳,,,
card,kɑːd,n.,n.卡片；名片；纸牌,,,
card games,kɑːd ɡeɪm,,纸牌游戏,,,
care,keə,n.,n. 照料，保护；小心v. 介意……，在乎；关心,,,
careful,ˈkeəfl,a.,a. 小心，仔细，谨慎的,,,
careless,'keələs,a.,a. 粗心的，漫不经心的,,,
carpenter,ˈkɑːpəntə(r),n.,n. 木工，木匠,,,
carpet,'kɑːpɪt,n.,n. 地毯,,,
carriage,'kærɪdʒ,n.,n. 四轮马车;（火车）客车厢,,,
carrier,'kærɪə,n.,n. 搬运者；媒介;（自行车等的）置物架；（车的）货架,,,
carrot,'kærət,n.,n.胡萝卜,,,
carry,'kærɪ,vt.,vt. 拿，搬，带，提，抬，背，抱，运等,,,
cartoon,kɑː'tuːn,n.,n. 动画片，卡通；漫画,,,
carve,kɑːrv,vt.,vt.刻；雕刻,,,
case,keɪs,n.,n. 情况；病例；案件；真相  n. 箱；盒；容器,,,
cash,kæʃ,n.,n. 现金，现钞 v. 兑现,,,
cassette,kæˈset,n.,n. 磁带,,,
cast,kæst,v.,v. 扔，抛，撒,,,
castle,'kɑːs(ə)l,n.,n. 城堡,,,
casual,'kæʒuəl,a.,a. 漫不经心的，不经意的，非正式的,,,
cat,kæt,n.,n. 猫 ,,,
catalogue,'kæt(ə)lɒg,n.,n. 目录,,,
catastrophe,kə'tæstrəfi,n.,n. 灾难，灾祸，不幸事件,,,
catch caught caught,kætʃ,,v. 接住；捉住；赶上；染上（疾病） 【一般现在 过去式 过去分词】,,,
category,'kætəgɔːri,n.,n. 类别，种类,,,
cater,'keɪtər,v.,v. 提供饮食，承办酒席,,,
catholic,'kæθlɪk,a.,a. 天主教的,,,
cathedral,kə'θiːdr(ə)l,n.,n. 大教堂（天主教）,,,
cattle,'kæt(ə)l,n.,n. 牛（总称），家畜,,,
cause,kɔːz,n.,n. 原因，起因 vt. 促使，引起，使发生,,,
caution,'kɔːʃ(ə)n,n.,n. 谨慎，小心，警告,,,
cautious,'kɔːʃəs,a.,a. 小心的，谨慎的,,,
cave,keɪv,n.,n. 洞，穴；地窖,,,
CD,ˌsi:ˈdi:,,光盘 (compact disk的缩写),,,
CD-ROM,"ˌsi:ˈdi: -rɔm,rəʊm",,信息储存光盘(compact disk read-only memory的缩写),,,
ceiling,'siːlɪŋ,n.,n. 天花板，顶棚,,,
celebrate,'selɪbreɪt,v.,v. 庆祝,,,
celebration,selɪ'breɪʃ(ə)n,n.,n. 庆祝；庆祝会,,,
cell,sel,n.,n.（监狱的）单人牢房；（修道院等的）单人小室；（蜂巢的）小蜂窝，蜂房；［生物］ 细胞,,,
cellar,'selə,n.,n. 地窖；地下储藏室,,,
cent,sent,n.,n. 美分（100 cents = 1 dollar）,,,
centigrade,'sentɪgreɪd,a.,a. 摄氏的,,,
centimetre,'sentɪmiːtə,,(美 centimeter) n. 公分，厘米,,,
central,'sentr(ə)l,a.,a. 中心，中央；主要的,,,
centre,'sentə,n.,n. 中心，中央(英),,,
center,ˈsentə(r),n.,n. 中心，中央(美),,,
century,ˈsentʃərɪ,n.,n. 世纪，百年,,,
ceremony,'serəmouni,n.,n. 典礼，仪式，礼节,,,
certain,'sɜːt(ə)n; -tɪn,a.,a. （未指明真实名称的）某…；确定的，无疑的；一定会…,,,
certainly,ˈsəːt(ə)nli,ad.,ad. 当然；一定，无疑,,,
certificate,sər'tɪfɪkət,n.,n. 证明，证明书,,,
chain,tʃeɪn,n.,n. 链； 链条,,,
chain store,tʃeɪn stɔː(r),,连锁店【空格符号】,,,
chair,tʃeə,n.,n. 椅子,,,
chairman,'tʃeəmən,,(pl. chairmen) n. 主席，会长；议长,,,
chairwoman,ˈtʃɛəˌwumən,n.,"n. 女主席, 女会长；女议长",,,
chalk,tʃɔːk,n.,n. 粉笔,,,
challenge,'tʃælɪndʒ,n.,n.挑战(性),,,
challenging,'tʃælɪn(d)ʒɪŋ,a.,a.具有挑战性的,,,
champion,'tʃæmpiən,n.,n. 冠军，优胜者,,,
chance,tʃɑːns,n.,n. 机会，可能性,,,
changeable,'tʃeɪn(d)ʒəb(ə)l,a.,a.易变的，变化无常的,,,
change,tʃeɪn(d)ʒ,n.,n. 零钱；找头v. 改变，变化；更换；兑换,,,
channel,'tʃænl,n.,n.频道；通道；水渠,,,
chant,tʃænt,v.,v./ n.反复呼喊,,,
chaos,'keɪɑːs,n.,n. 混乱，杂乱，紊乱,,,
character,'kærəktə,n.,n.（汉）字.字体；品格,,,
characteristic,ˌkærəktə'rɪstɪk,a.,a. 典型的，独特的,,,
charge,tʃɑːdʒ,v.,v. 要求收费；索价；将(电池)充电 n. 费用；价钱,,,
chapter,'tʃæptə,n.,n. 章,,,
chart,tʃɑːrt,n.,n. 图表；航海图,,,
chat,tʃæt,,n. & vi. 聊天，闲谈,,,
cheap,tʃiːp,a.,a. 便宜的，贱,,,
cheat,tʃiːt,n.,n. & v. 骗取，哄骗；作弊,,,
check,tʃek,n.,n. 检查；批改 vt. 校对，核对； 检查；批改,,,
cheek,tʃiːk,n.,n. 面颊，脸蛋,,,
cheer,tʃɪə,n.,n. & vi.欢呼； 喝彩,,,
Cheer up,tʃɪə(r)-ʌp,,振作起来！提起精神！,,,
cheerful,'tʃɪəfʊl; -f(ə)l,a.,a.兴高采烈的，快活的,,,
cheers,tʃɪəz,int.,int. 干杯，(口)谢谢，再见,,,
cheese,tʃiːz,n.,n. 奶酪,,,
chef,ʃef,n.,n. 厨师长，主厨,,,
chemical,'kemɪk(ə)l,a.,a. 化学的 n. 化学品,,,
chemist,'kemɪst,n.,n. 药剂师；化学家,,,
chemistry,'kemɪstrɪ,n.,n. 化学,,,
cheque,tʃek,,(美check) n. 支票,,,
chess,tʃes,n.,n. 棋,,,
chest,tʃest,n.,n. 箱子；盒子；胸部,,,
chew,tʃuː,vt.,vt. 咀嚼,,,
chick,tʃɪk,n.,n. 小鸡,,,
chicken,'tʃɪkɪn,n.,n. 鸡；鸡肉,,,
chief,tʃiːf,a.,"a. 主要,首要的 n.领导，头",,,
child,tʃaɪld,n.,n. 孩子，儿童,,,
children,'tʃɪldrən,n.,n. 孩子们，儿童们,,,
childhood,'tʃaɪldhʊd,n.,n. 幼年时代，童年,,,
chimney,'tʃɪmnɪ,n.,n. 烟囱，烟筒,,,
China,ˈtʃaɪnə,,* n. 中国,,,
Chinese,tʃaɪˈniːz,a.,a.中国的；中国人的；中国话的，汉语的 n.中国人；中国话，汉语，中文,,,
chips,tʃips,n.,n. (pl.)炸土豆条（片）,,,
chocolate,'tʃɒk(ə)lət,n.,n. 巧克力,,,
choice,tʃɒɪs,n.,n. 选择；抉择,,,
choir,'kwaɪər,n.,n. 合唱团，教堂的唱诗班,,,
choke,tʃəʊk,n.,n. & v. 窒息,,,
choose chose chosen,tʃuːz,vt.,vt. 选择 【一般现在 过去式 过去分词】,,,
chopsticks,'tʃɒpstɪks,n.,n. 筷子,,,
chorus,'kɔːrəs,n.,n. 合唱曲，歌咏队,,,
Christian,ˈkrɪstʃən,n.,n. 基督教徒和天主教徒的总称,,,
Christmas,ˈkrɪsməs,n.,n. 圣诞节（12月25日）,,,
Christmas card,ˈkrɪsməs kɑːd,,圣诞卡,,,
Christmas tree,ˈkrɪsməs triː,,圣诞树,,,
Christmas Eve,ˈkrɪsməs iːv,,圣诞（前）夜,,,
church,tʃɜːtʃ,n.,n. 教堂；教会,,,
cigar,sɪ'gɑː,n.,n. 雪茄烟,,,
cigarette,sɪgə'ret,n.,n. 纸烟，香烟,,,
cinema,ˈsɪnəmə；ˈsɪnɪmə,n.,n. 电影院；电影,,,
circle,'sɜːk(ə)l,n.,n. /vt. 圆圈 将…圈起来,,,
circuit,'sɜːrkɪt,n.,n. 环形路线，巡回赛,,,
circulate,'sɜːrkjəleɪt,v.,v. （液体或气体）环流，循环,,,
circumstance,'sɜːrkəmstæns,n.,"n.条件,环境,状况",,,
circus,'sɜːkəs,n.,n. 马戏团,,,
citizen,'sɪtɪz(ə)n,n.,n. 公民；居民,,,
city,'sɪtɪ,n.,n. 市，城市，都市,,,
civil,'sɪvl,a.,a. 国内的；平民（非军人）的；民用的,,,
civilian,sɪ'vɪlj(ə)n,n.,n. 平民，老百姓,,,
civilization,ˌsɪvɪlaɪˈzeɪʃən,n.,n. 文明,,,
clap,klæp,vi.,vi. 拍手；鼓掌,,,
clarify,'klærəfaɪ,v.,v. 澄清，阐明,,,
class,klɑːs,n.,n. （学校的）班；年级；课,,,
classic,'klæsɪk,a.,a. 一流的，典型的，有代表性的,,,
classical,'klæsɪk(ə)l,a.,a. 传统的；古典的,,,
classify,'klæsɪfaɪ,v.,v. 分类，归类,,,
classmate,'klɑːsmeɪt,n.,n. 同班同学,,,
classroom,'klɑːsruːm; -rʊm,n.,n. 教室,,,
claw,klɔː,n.,n. 爪,,,
clay,kleɪ,n.,n. 黏土，陶土,,,
clean,kliːn,vt.,vt. 弄干净，擦干净 a. 清洁的，干净的,,,
cleaner,'kliːnə,n.,"n.清洁工.,清洁器.,清洁剂",,,
clear,klɪə,a.,a. 清晰；明亮的；清楚的,,,
clearly,'klɪəlɪ,ad.,ad. 清楚地，无疑地,,,
clerk,klɑːk,n.,n. 书记员；办事员；职员,,,
clever,'klevə,a.,a. 聪明的，伶俐的,,,
click,klɪk,v.,v. 点击（计算机用语）,,,
climate,'klaɪmət,n.,n. 气候,,,
climb,klaɪm,v.,v. 爬，攀登,,,
clinic,'klɪnɪk,n.,n. 诊所,,,
clock,klɒk,n.,n. 钟,,,
clone,kloun,n.,n.克隆（无性繁殖出来的有机体群）,,,
close,kləʊs,a.,a. 亲密的；近，靠近 ad. 近，靠近 vt. 关，关闭,,,
cloth,klɒθ,n.,n. 布,,,
clothes,kləʊ(ð)z,n.,n. 衣服；各种衣物,,,
clothing,'kləʊðɪŋ,n.,n. (总称) 衣服,,,
cloud,klaʊd,n.,n. 云；云状物；阴影,,,
cloudy,'klaʊdɪ,a.,a. 多云的，阴天的,,,
club,klʌb,n.,n. 俱乐部；纸牌中的梅花,,,
clumsy,'klʌmzi,a.,a. 笨拙的，不灵巧的,,,
coach,kəʊtʃ,n.,n. 教练；马车；长途车,,,
coal,kəʊl,n.,n. 煤；煤块,,,
coast,kəʊst,n.,n. 海岸；海滨,,,
coat,kəʊt,n.,n. 外套；涂层；表皮；皮毛 vt. 给……穿外套；涂上,,,
cock,kɒk,n.,n. 公鸡,,,
cocoa,'kəʊkəʊ,n.,n. 可可粉,,,
coffee,'kɒfɪ,n.,n. 咖啡,,,
coin,kɒɪn,n.,n. 硬币,,,
coincidence,kəʊ'ɪnsɪd(ə)ns,n.,n. 巧合，巧事,,,
coke,kəʊk,n.,n. 可口可乐,,,
cold,kəʊld,a.,a. 冷的，寒的 n. 寒冷；感冒，伤风,,,
coldblooded,kəʊld blʌdɪd,a.,a. (动物) 冷血的,,,
collar,'kɒlə,n.,n. 衣领； 硬领,,,
colleague,'kɑːliːg,n.,n. 同事,,,
collect,kə'lekt,vt.,vt. 收集，搜集,,,
collection,kə'lekʃ(ə)n,n.,n. 收藏品，收集物,,,
college,'kɒlɪdʒ,n.,n. 学院；专科学校,,,
collision,kə'lɪʒn,n.,n. 碰撞事故,,,
colour,'kʌlə,n.,n. 颜色 vt.给…着色，涂色【英】,,,
color,'kʌlə(r),n.,n. 颜色 vt.给…着色，涂色【美】,,,
comb,kəʊm,n.,n. 梳子 v. 梳,,,
combine,kəm'baɪn,vt.,vt. 使联合；使结合,,,
come came come,kʌm,vi.,vi. 来，来到 【一般现在 过去式 过去分词】,,,
comedy,'kɑːmədi,n.,n. 喜剧,,,
comfort,'kʌmfət,n.,n. 安慰； 慰问,,,
comfortable,ˈkʌmftəbl,a.,a. 舒服的；安逸的；舒服自在的,,,
comma,'kɒmə,n.,n. 逗号,,,
command,kə'mænd,n.,n. & v. 命令,,,
comment,'kɑːment,n.,n. 评论,,,
commercial,,a.,a.贸易的，商业的,,,
commit,kə'mɪt,v.,v.犯（罪，错），自杀,,,
commitment,kə'mɪtm(ə)nt,n.,"n. 承诺,允诺,承担",,,
committee,kə'mɪti,n.,n. 委员会,,,
common,'kɒmən,a.,a. 普通，一般；共有的,,,
communicate,kə'mjuːnɪkeɪt,v.,v. 交际；传达（感情，信息等）,,,
communication,kəmjuːnɪ'keɪʃ(ə)n,n.,"n.交际,交往;通讯",,,
communism,'kɒmjʊnɪz(ə)m,n.,n. 共产主义,,,
communist,'kɒmjʊnɪst,n.,n. 共产主义者 a. 共产党的；共产主义的,,,
companion,kəm'pæniən,n.,n. 同伴；同事,,,
company,'kʌmp(ə)nɪ,n.,n. 公司,,,
compare,kəm'peə,vt.,vt. 比较，对照,,,
compass,'kʌmpəs,n.,n. 罗盘，指南针,,,
compensate,'kɑːmpenseɪt,v.,v. 补偿，弥补,,,
compete,kəm'piːt,vi.,vi. 比赛，竞赛,,,
competence,'kɑːmpɪtəns,n.,"n.能力,胜任,管辖权",,,
competition,ˌkɒmpəˈtɪʃn,n.,n. 比赛，竞赛,,,
competitor,kəm'petɪtə,n.,n. 竞赛者，比赛者,,,
complete,kəm'pliːt,a.,a. 完成vt. 完成，结束,,,
complex,'kɒmpleks,a.,a. / n. 复杂的，建筑群,,,
component,kəm'pounənt,n.,n. 组成部分，部件,,,
composition,kɒmpə'zɪʃ(ə)n,n.,n. 作文；作曲,,,
comprehension,kɒmprɪ'henʃ(ə)n,n.,n. 理解,,,
compromise,'kɑːmprəmaɪz,v.,"v. 妥协,折中,让步",,,
compulsory,kəm'pʌlsəri,a.,"a. 强制的,必须做的",,,
computer,kəm'pjuːtə,n.,n. 电子计算机,,,
computer game,kəmˈpjuːtə(r) ɡeɪm,,电子游戏,,,
comrade,'kɒmreɪd,n.,n. 同志,,,
concentrate,'kɑːnsntreɪt,v.,v. 聚精会神,,,
concept,'kɑːnsept,n.,n. 概念,,,
concern,kən'sɜːrn,v.,v. / n. 涉及，关心,,,
concert,'kɒnsət,n.,n. 音乐会；演奏会,,,
conclude,kən'kluːd,v.,v. 完成，结束,,,
conclusion,kən'kluːʒ(ə)n,n.,n. 结论；结束,,,
concrete,'kɑːŋkriːt,a.,a. 混凝土制的,,,
condition,kən'dɪʃ(ə)n,n.,n. 条件，状况,,,
condemn,kən'dem,v.,v. 谴责，指责，宣判,,,
conduct,'kɒndʌkt,vt.,vt. 引导，带领,,,
conductor,kən'dʌktə,n.,n. 管理人；指导者；（车上的）售票员，列车员；乐队指挥,,,
confident,'kɒnfɪd(ə)nt,a.,a. 自信的,,,
confidential,kɒnfɪ'denʃ(ə)l,a.,a. 机密的，保密的,,,
conference,'kɒnf(ə)r(ə)ns,n.,n. (正式的)会议；讨论,,,
confirm,kən'fɜːrm,v.,v. 证实，证明，确认,,,
conflict,'kɒnflɪkt,n.,n. 冲突，争执，争论,,,
confuse,kən'fjuːz,v.,v. 使迷惑，混淆,,,
congratulate,kən'grætjʊleɪt,vt.,vt. 祝贺,,,
congratulation,kənˌgrætʃu'leɪʃn,n.,n. 祝贺，庆贺,,,
connect,kə'nekt,v.,v. 连接，把…联系起来,,,
connection,kəˈnekʃn,n.,"n.连接物;接触,联系",,,
conscience,'kɒnʃ(ə)ns,n.,n. 良心，良知，内疚,,,
consensus,kən'sensəs,n.,n. 一致的意见，共识,,,
consequence,'kɑːnsəkwens,n.,n. 结果，后果,,,
conservation,ˌkɑːnsər'veɪʃn,,n 保存；（自然资源的）保护，管理,,,
conservative,kən'sɜːrvətɪv,a.,a. 保守的，守旧的；保守主义的；谨慎的 n.保守的人，保守主义,,,
consider,kən'sɪdə,vt.,vt. 考虑,,,
considerate,kən'sɪdərət,a.,a. 体贴的,,,
consideration,kənˌsɪdə'reɪʃn,n.,n. 考虑；关心,,,
consist,kən'sɪst,v.,v. 包含，组成，构成,,,
consistent,kən'sɪstənt,a.,a. 一致的，始终如一的，连续的,,,
constant,'kɑːnstənt,a.,a. 经常的，不断的,,,
constitution,ˌkɑːnstə'tuːʃn,n.,n. 宪法，章程，身体素质,,,
construct,kən'strʌkt,v.,v. 构筑；建造，建设,,,
construction,kən'strʌkʃn,n.,"n.建造,建设,建筑物",,,
consult,kən'sʌlt,v.,v. 咨询，商量,,,
consultant,kən'sʌlt(ə)nt,n.,n. 顾问,,,
consume,kən'suːm,v.,v. 消耗，耗费（燃料，能量，时间等）,,,
contain,kən'teɪn,v.,v. 包含；包括；能容纳,,,
container,kən'teɪnə,n.,n. 容器,,,
contemporary,kən'tempəreri,a.,a.属同时期的，同一时代的,,,
content,kən'tent,a.,"a.甘愿的,满意的 n.内容",,,
continent,'kɑːntɪnənt,n.,n. 大陆，大洲；陆地,,,
continue,kən'tɪnjuː,vi.,vi. 继续,,,
contradict,ˌkɑːntrə'dɪkt,v.,v. 反驳，驳斥，批驳,,,
contradictory,ˌkɑːntrə'dɪktəri,a.,"a.相互矛盾,对立的",,,
